ds,cenario_base,cenario_aumento,cenario_reducao,cod_regsaud,uf,regiao_saude,regiao,arquivo_origem
2025-08-01,279.466671271992,284.060885663088,274.217750219063,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2025-09-01,281.353184185514,286.645336137917,275.322069095355,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2025-10-01,283.178841843761,289.17815150407,276.359017536316,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2025-11-01,285.065354757282,291.783510816297,277.447570629662,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2025-12-01,286.891012415529,294.337014521265,278.469143774177,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-01-01,288.77752532905,296.96342158834,279.54206920505,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-02-01,290.664038242572,299.60047786081,280.607152603022,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-03-01,292.367985390268,302.059601142486,281.488656246607,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-04-01,294.25449830379,304.717622218341,282.538634634159,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-05-01,296.080155962036,307.323231835532,283.52259881805,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-06-01,297.966668875558,310.002650624796,284.557289059404,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-07-01,299.792326533804,312.629434170493,285.526347758488,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-08-01,301.678839447326,315.330392552109,286.545884399233,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-09-01,303.565352360847,318.042248373329,287.557816201579,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-10-01,305.391010019094,320.701131669488,288.504686529351,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-11-01,307.277522932615,323.434741858962,289.50166508483,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2026-12-01,309.103180590862,326.115153364009,290.433959329982,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-01-01,310.989693504383,328.870661957675,291.416116676022,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-02-01,312.876206417905,331.637249078504,292.390835495746,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-03-01,314.580153565602,334.220987140426,293.187997960449,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-04-01,316.466666479123,337.009389143876,294.148399025923,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-05-01,318.29232413737,339.744022341075,295.045048575146,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-06-01,320.178837050891,342.554685603214,295.99095296412,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-07-01,322.004494709138,345.311350529952,296.873475441902,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-08-01,323.891007622659,348.144422151569,297.805011762537,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-09-01,325.777520536181,350.98882966639,298.729336297424,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-10-01,327.603178194427,353.778892907725,299.590829538108,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-11-01,329.489691107949,356.645931456696,300.500977515638,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2027-12-01,331.315348766195,359.458393768281,301.348658493693,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-01-01,333.201861679717,362.348212684386,302.244756116065,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-02-01,335.088374593238,365.249555232124,303.133800930264,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-03-01,336.85317699621,368.029484427463,303.906018366734,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-04-01,338.739689909731,370.953678339229,304.781349265459,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-05-01,340.565347567978,373.822711620574,305.595114529284,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-06-01,342.451860481499,376.770062823861,306.456706035927,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-07-01,344.277518139746,379.662017979177,307.257088897956,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-08-01,346.164031053267,382.632678982037,308.105063921074,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-09-01,348.050543966789,385.615130797638,308.946203246102,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-10-01,349.876201625035,388.541831753388,309.726665750612,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-11-01,351.762714538557,391.547824222335,310.55437161456,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2028-12-01,353.588372196803,394.497827917353,311.321752518464,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-01-01,355.474885110325,397.527515857666,312.136145522218,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-02-01,357.361398023846,400.569189235847,312.943854764627,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-03-01,359.065345171543,403.417770844618,313.585468795286,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-04-01,360.951858085064,406.483055142945,314.380332287809,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-05-01,362.777515743311,409.491750912731,315.115741028553,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-06-01,364.664028656832,412.581120702293,315.897588026136,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-07-01,366.489686315079,415.61366050623,316.620325078395,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-08-01,368.376199228601,418.727273887223,317.389273027207,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-09-01,370.262712142122,421.853149307316,318.151744301622,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-10-01,372.088369800368,424.921830828375,318.855619303917,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-11-01,373.97488271389,428.0721891523,319.605366416794,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2029-12-01,375.800540372137,431.165109560236,320.296857108567,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2030-01-01,377.687053285658,434.340111278504,321.033995292809,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2030-02-01,379.57356619918,437.527576782873,321.764801991492,41020,PR,20ª RS TOLEDO,Região Sul,projecao_41020_Médicos.csv
2025-02-01,130.317802348703,130.621713991671,129.965294811585,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-03-01,131.465162841894,132.07905258909,130.754902507011,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-04-01,132.735454816497,133.666271596971,131.66122409704101,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-05-01,133.96476963063,135.21881457762,132.521150205358,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-06-01,135.235061605234,136.81932911659,133.415886722373,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-07-01,136.464376419366,138.385019426765,134.264496508628,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-08-01,137.73466839397,139.998919056878,135.147746678544,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-09-01,139.004960368574,141.619593554752,136.025236088883,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-10-01,140.234275182706,143.205220456486,136.856999139055,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-11-01,141.50456715731,144.839415638058,137.723149220379,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-12-01,142.733881971442,146.438413447597,138.54383783408,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-01-01,144.004173946046,148.086220246165,139.398745498537,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-02-01,145.27446592065,149.740916261811,140.24801442378,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-03-01,146.42182641384,151.275518166194,140.973311791948,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-04-01,147.692118388444,152.943766009156,141.811696053043,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-05-01,148.921433202577,154.576438912925,142.605273980999,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-06-01,150.19172517718,156.258527447182,143.432654118178,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-07-01,151.421039991313,157.904889032087,144.215487508939,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-08-01,152.691331965917,159.600911142207,145.031957953782,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-09-01,153.96162394052,161.303984991825,145.842956104416,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-10-01,155.190938754653,162.9711027851,146.609794226777,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-11-01,156.461230729256,164.688250832294,147.410023307415,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2026-12-01,157.690545543389,166.369289198627,148.166348219146,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-01-01,158.960837517993,168.100605749341,148.955900920905,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-02-01,160.231129492596,169.839092624032,149.740098044369,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-03-01,161.378489985787,171.45416713338,150.404390920823,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-04-01,162.648781960391,173.206762226513,151.178256305618,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-05-01,163.878096774523,174.922860369537,151.908850313255,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-06-01,165.148388749127,176.689861537734,152.672267213505,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-07-01,166.37770356326,178.420209840229,153.392663470377,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-08-01,167.647995537863,180.201713409085,154.145722197032,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-09-01,168.918287512467,181.990555842133,154.893584535992,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-10-01,170.147602326599,183.742510416928,155.598799761013,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-11-01,171.417894301203,185.546001077674,156.336438411688,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2027-12-01,172.647209115336,187.31244630918,157.031677081466,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-01-01,173.917501089939,189.130682994351,157.759180684806,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-02-01,175.187793064543,190.956381511581,158.481599526405,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-03-01,176.376130718205,192.700027449235,159.125017313116,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-04-01,177.646422692808,194.540515636841,159.837533106689,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-05-01,178.875737506941,196.343561420698,160.508260397904,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-06-01,180.146029481545,198.199042486725,161.210859601529,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-07-01,181.375344295677,200.016921229847,161.871912482921,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-08-01,182.645636270281,201.88749506364,162.564681450976,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-09-01,183.915928244885,203.76570574384,163.252518154839,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-10-01,185.145243059017,205.606073075161,163.899169323075,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-11-01,186.415535033621,207.49952774104,164.577304384012,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2028-12-01,187.644849847753,209.354977441438,165.214492611063,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-01-01,188.915141822357,211.263777504936,165.883010781234,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-02-01,190.185433796961,213.180341922193,166.546703425791,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-03-01,191.332794290151,214.966580317376,167.098231005069,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-04-01,192.603086264755,216.898428921254,167.752626571329,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-05-01,193.832401078888,218.791865142971,168.366665657789,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-06-01,195.102693053491,220.739314619363,169.011652671124,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-07-01,196.332007867624,222.648187688014,169.616517123209,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-08-01,197.602299842228,224.611341612316,170.252178144954,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-09-01,198.872591816831,226.582441109102,170.883159187855,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-10-01,200.101906630964,228.514716983754,171.474366148403,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-11-01,201.372198605568,230.501677722153,172.096144143259,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2029-12-01,202.6015134197,232.449649072275,172.678378614116,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2030-01-01,203.871805394304,234.452576203448,173.291034585158,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2030-02-01,205.142097368908,236.463581109533,173.899112630485,41021,PR,21ª RS TELEMACO BORBA,Região Sul,projecao_41021_Médicos.csv
2025-02-01,87.8006874106944,88.0054457068268,87.5631879783943,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-03-01,88.3061614293168,88.718515896035,87.8290740973337,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-04-01,88.865793378506,89.4889710502229,88.1466007160175,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-05-01,89.4073726841729,90.2443155927257,88.4439087800039,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-06-01,89.967004633362,91.0209606181699,88.7567732542175,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-07-01,90.508583939029,91.7824305165259,89.0495363781844,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-08-01,91.0682158882181,92.5653064217718,89.3577798156347,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-09-01,91.6278478374073,93.3513346187316,89.6637040962558,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-10-01,92.1694271430742,94.1220904531025,89.949701631306,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-11-01,92.7290590922633,94.9144116080675,90.2510660891372,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-12-01,93.2706383979302,95.6913952005465,90.5326193220847,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-01-01,93.8302703471194,96.490050945237,90.8294642978728,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-02-01,94.3899022963086,97.2919113220638,91.1240409305142,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-03-01,94.895376314931,98.0410337393538,91.3642166643161,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-04-01,95.4550082641202,98.8492047351658,91.6544279166575,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-05-01,95.9965875697871,99.6418738070118,91.9251136470638,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-06-01,96.5562195189762,100.456484271042,92.2109045680527,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-07-01,97.0977988246432,101.255526639791,92.4772831724318,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-08-01,97.6574307738323,102.076619089221,92.7586930542096,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-09-01,98.2170627230215,102.900990558114,93.0379038672144,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-10-01,98.7586420286884,103.709694200762,93.2978710105768,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-11-01,99.3182739778776,104.540612015272,93.5727592943798,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2026-12-01,99.8598532835445,105.35579513035,93.8285154873244,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-01-01,100.419485232734,106.193302452554,94.0991197983733,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-02-01,100.979117181923,107.034143056115,94.3675736115537,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-03-01,101.484591200545,107.820788648435,94.5834115111068,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-04-01,102.044223149734,108.668194637877,94.8477297886871,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-05-01,102.585802455401,109.499697348162,95.0931919285346,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-06-01,103.14543440459,110.353801579507,95.3533209893578,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-07-01,103.687013710257,111.191934662428,95.5947032545654,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-08-01,104.246645659447,112.052781214073,95.8506806492908,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-09-01,104.806277608636,112.917038164579,96.1045737542049,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-10-01,105.347856914303,113.765221676892,96.3398829552464,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-11-01,105.907488863492,114.636287669422,96.5896803104503,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2027-12-01,106.449068169159,115.491211634806,96.821001532642,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-01-01,107.008700118348,116.369131415099,97.066739983152,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-02-01,107.568332067537,117.250517844501,97.3104405634586,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-03-01,108.091858729682,118.095935427495,97.5195386231037,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-04-01,108.651490678871,118.984197379138,97.759279220083,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-05-01,109.193069984538,119.856144505857,97.980810337929,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-06-01,109.752701933727,120.751373184298,98.2165828092208,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-07-01,110.294281239394,121.630217428005,98.4342514109586,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-08-01,110.853913188583,122.532458528202,98.6660916356556,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-09-01,111.413545137772,123.43824632847,98.8959573750512,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-10-01,111.955124443439,124.327544781256,99.1078765760787,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-11-01,112.514756392628,125.240414170191,99.33386349578,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2028-12-01,113.056335698295,126.136723863896,99.542007968856,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-01-01,113.615967647484,127.05672122702,99.764151271211,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-02-01,114.175599596673,127.980323599205,99.9843644429143,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-03-01,114.681073615296,128.846695171453,100.155358112932,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-04-01,115.240705564485,129.777401128216,100.371865380192,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-05-01,115.782284870152,130.6913700509,100.570787635727,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-06-01,116.341916819341,131.629320837531,100.783537781164,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-07-01,116.883496125008,132.550463195072,100.978804919446,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-08-01,117.443128074197,133.49570617829,101.187832220341,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-09-01,118.002760023386,134.444637038453,101.394989834773,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-10-01,118.544339329053,135.376651866509,101.584816402669,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-11-01,119.103971278242,136.332946618814,101.78830221387,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2029-12-01,119.645550583909,137.272253187348,101.974557516873,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2030-01-01,120.205182533098,138.235959913063,102.174405153133,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2030-02-01,120.764814482288,139.20341495367,102.37242547876,41022,PR,22ª RS IVAIPORA,Região Sul,projecao_41022_Médicos.csv
2025-02-01,163.237867604751,163.618551499385,162.79631182621,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2025-03-01,163.742307372963,164.506918479856,162.857664905293,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2025-04-01,164.300794259198,165.452965218744,162.971104609448,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2025-05-01,164.841265439425,166.384345433888,163.064917422473,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2025-06-01,165.39975232566,167.33739668272,163.174803621599,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2025-07-01,165.940223505888,168.27571895375,163.265176921186,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2025-08-01,166.498710392123,169.235819500342,163.371544700825,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2025-09-01,167.057197278358,170.199482926551,163.47614243321,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2025-10-01,167.597668458585,171.148323249326,163.561397083991,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2025-11-01,168.15615534482,172.119103753098,163.662528638628,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2025-12-01,168.696626525048,173.074998038885,163.744429462927,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-01-01,169.255113411283,174.052941075192,163.842129239847,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-02-01,169.813600297518,175.034504110008,163.938102356465,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-03-01,170.31804006573,175.963859999758,163.980321472824,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-04-01,170.876526951965,176.952567542314,164.073007870186,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-05-01,171.416998132193,177.926229761529,164.146741392083,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-06-01,171.975485018428,178.922214351643,164.236080452199,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-07-01,172.515956198655,179.903089566522,164.30657673258,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-08-01,173.07444308489,180.906397607066,164.392601919048,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-09-01,173.632929971125,181.913406817332,164.476959491172,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-10-01,174.173401151353,182.90521011889,164.542638297638,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-11-01,174.731888037588,183.919613001956,164.623731822359,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2026-12-01,175.272359217815,184.918745247228,164.686255092652,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2027-01-01,175.83084610405,185.940588896082,164.764117376704,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
2027-02-01,176.389332990285,186.966192889581,164.840353429367,42001,SC,EXTREMO OESTE,Região Sul,projecao_42001_Médicos.csv
