"","ANO","MES","COMPETEN","regiao","uf_sigla","cod_regsaud","regiao_saude_pad","CBO_recod","categoria_profissional","HORAS","FTE40"
"9537","2023","10","202310","Região Nordeste","SE","28006","NOSSA SENHORA DO SOCORRO","2235","Enfermeiros","7298","182"
"9538","2023","10","202310","Região Sudeste","SP","35114","EXTREMO OESTE PAULISTA","2235","Enfermeiros","2040","51"
"9539","2023","10","202310","Região Sudeste","SP","35015","GRANDE ABC","225","Médicos","33366","834"
"9540","2023","11","202311","Região Nordeste","BA","29006","FEIRA DE SANTANA","225","Médicos","16280","407"
"9541","2023","04","202304","Região Sul","SC","42001","EXTREMO OESTE","2235","Enfermeiros","5966","149"
"9542","2023","11","202311","Região Sul","SC","42011","NORDESTE","225","Médicos","11824","295"
"9543","2023","09","202309","Região Sudeste","SP","35103","PIRACICABA","2235","Enfermeiros","6038","150"
"9544","2023","09","202309","Região Sudeste","SP","35161","ITAPETININGA","225","Médicos","8471","211"
"9545","2023","09","202309","Região Sudeste","SP","35153","JALES","2235","Enfermeiros","2925","73"
"9546","2023","09","202309","Região Sudeste","SP","35034","CORACAO DO DRS III","225","Médicos","6006","150"
"9547","2023","06","202306","Região Nordeste","AL","27003","3ª REGIAO DE SAUDE","2235","Enfermeiros","4738","118"
"9548","2023","06","202306","Região Nordeste","AL","27002","2ª REGIAO DE SAUDE","225","Médicos","3881","97"
"9549","2023","07","202307","Região Norte","AM","13002","RIO NEGRO E SOLIMOES","225","Médicos","3970","99"
"9550","2023","12","202312","Região Centro-Oeste","GO","52006","NORDESTE I","2235","Enfermeiros","859","21"
"9551","2023","03","202303","Região Sudeste","MG","31015","SAO JOAO DEL REI","2235","Enfermeiros","4722","118"
"9552","2023","06","202306","Região Sudeste","MG","31085","TAIOBEIRAS","225","Médicos","3597","89"
"9553","2023","12","202312","Região Sul","PR","41002","2ª RS METROPOLITANA","2235","Enfermeiros","41241","1031"
"9554","2023","12","202312","Região Sul","PR","41013","13ª RS CIANORTE","2235","Enfermeiros","3086","77"
"9555","2023","07","202307","Região Sul","SC","42004","ALTO VALE DO ITAJAI","2235","Enfermeiros","6456","161"
"9556","2023","04","202304","Região Nordeste","BA","29027","VALENCA","225","Médicos","4913","122"
"9557","2023","11","202311","Região Sudeste","MG","31036","GOVERNADOR VALADARES","2235","Enfermeiros","10675","266"
"9558","2023","11","202311","Região Sudeste","MG","31017","BETIM","225","Médicos","12893","322"
"9559","2023","02","202302","Região Sudeste","RJ","33007","NOROESTE","225","Médicos","7029","175"
"9560","2023","05","202305","Região Sul","RS","43016","REGIAO 16","225","Médicos","6642","166"
"9561","2023","05","202305","Região Sul","RS","43024","REGIAO 24","2235","Enfermeiros","2036","50"
"9562","2023","01","202301","Região Sudeste","SP","35022","LAGOS DO DRS II","225","Médicos","5094","127"
"9563","2023","01","202301","Região Sudeste","SP","35153","JALES","2235","Enfermeiros","2962","74"
"9564","2023","01","202301","Região Sudeste","SP","35162","ITAPEVA","2235","Enfermeiros","4977","124"
"9565","2023","01","202301","Região Sudeste","SP","35152","SANTA FE DO SUL","225","Médicos","794","19"
"9566","2023","01","202301","Região Norte","AM","13008","TRIANGULO","225","Médicos","2317","57"
"9567","2023","06","202306","Região Nordeste","CE","23001","1ª REGIAO FORTALEZA","225","Médicos","32237","805"
"9568","2023","02","202302","Região Sudeste","MG","31013","BARBACENA","2235","Enfermeiros","4678","116"
"9569","2023","02","202302","Região Sudeste","MG","31085","TAIOBEIRAS","225","Médicos","3555","88"
"9570","2023","07","202307","Região Sudeste","MG","31004","LAVRAS","2235","Enfermeiros","3402","85"
"9571","2023","01","202301","Região Sul","PR","41005","5ª RS GUARAPUAVA","225","Médicos","8708","217"
"9572","2023","05","202305","Região Sudeste","RJ","33002","BAIXADA LITORANEA","225","Médicos","9341","233"
"9573","2023","07","202307","Região Norte","TO","17008","AMOR PERFEITO","225","Médicos","2312","57"
"9574","2023","08","202308","Região Nordeste","CE","23017","17ª REGIAO ICO","2235","Enfermeiros","3326","83"
"9575","2023","10","202310","Região Nordeste","MA","21018","VIANA","2235","Enfermeiros","5600","140"
"9576","2023","12","202312","Região Nordeste","MA","21016","SAO LUIS","225","Médicos","14106","352"
"9577","2023","12","202312","Região Nordeste","MA","21015","SAO JOAO DOS PATOS","225","Médicos","4987","124"
"9578","2023","04","202304","Região Nordeste","PB","25004","4ª REGIAO","225","Médicos","2316","57"
"9579","2023","04","202304","Região Nordeste","PB","25004","4ª REGIAO","2235","Enfermeiros","3078","76"
"9580","2023","04","202304","Região Centro-Oeste","GO","52001","CENTRAL","225","Médicos","25449","636"
"9581","2023","09","202309","Região Sudeste","MG","31072","UBERABA","225","Médicos","6599","164"
"9582","2023","09","202309","Região Sudeste","MG","31041","ALEM  PARAIBA","2235","Enfermeiros","1354","33"
"9583","2023","09","202309","Região Sudeste","MG","31058","UNAI","225","Médicos","5142","128"
"9584","2023","09","202309","Região Sudeste","MG","31051","FRANCISCO SA","225","Médicos","1844","46"
"9585","2023","03","202303","Região Nordeste","PI","22005","PLANICIE LITORANEA","225","Médicos","4752","118"
"9586","2023","03","202303","Região Nordeste","AL","27007","7ª REGIAO DE SAUDE","225","Médicos","10100","252"
"9587","2023","03","202303","Região Nordeste","BA","29001","ALAGOINHAS","225","Médicos","7605","190"
"9588","2023","03","202303","Região Nordeste","BA","29025","SERRINHA","2235","Enfermeiros","10778","269"
"9589","2023","03","202303","Região Nordeste","BA","29005","CRUZ DAS ALMAS","2235","Enfermeiros","5274","131"
"9590","2023","10","202310","Região Sudeste","MG","31028","BOM DESPACHO","225","Médicos","2316","57"
"9591","2023","02","202302","Região Centro-Oeste","MS","50001","CAMPO GRANDE","2235","Enfermeiros","24180","604"
"9592","2023","01","202301","Região Norte","PA","15012","XINGU","225","Médicos","3524","88"
"9593","2023","10","202310","Região Nordeste","PB","25015","15ª REGIAO","2235","Enfermeiros","4028","100"
"9594","2023","06","202306","Região Sul","PR","41008","8ª RS FRANCISCO BELTRAO","225","Médicos","10368","259"
"9595","2023","05","202305","Região Sudeste","SP","35157","VOTUPORANGA","225","Médicos","5713","142"
"9596","2023","11","202311","Região Nordeste","MA","21013","ROSARIO","225","Médicos","6215","155"
"9597","2023","11","202311","Região Centro-Oeste","MT","51011","OESTE MATOGROSSENSE","2235","Enfermeiros","3720","93"
"9598","2023","08","202308","Região Norte","RO","11005","ZONA DA MATA","2235","Enfermeiros","2768","69"
"9599","2023","02","202302","Região Sul","RS","43029","REGIAO 29","2235","Enfermeiros","4845","121"
"9600","2023","11","202311","Região Sudeste","SP","35093","MARILIA","225","Médicos","7953","198"
"9601","2023","12","202312","Região Sudeste","SP","35143","RIO PARDO","2235","Enfermeiros","3127","78"
"9602","2023","12","202312","Região Sudeste","SP","35115","PONTAL DO PARANAPANEMA","2235","Enfermeiros","1600","40"
"9603","2023","02","202302","Região Nordeste","BA","29016","JUAZEIRO","225","Médicos","8700","217"
"9604","2023","10","202310","Região Nordeste","BA","29001","ALAGOINHAS","225","Médicos","8006","200"
"9605","2023","01","202301","Região Sudeste","MG","31026","DIAMANTINA","225","Médicos","3354","83"
"9606","2023","08","202308","Região Sudeste","MG","31048","UBA","2235","Enfermeiros","6500","162"
"9607","2023","08","202308","Região Sudeste","MG","31010","TRES CORACOES","2235","Enfermeiros","2240","56"
"9608","2023","12","202312","Região Sudeste","MG","31055","PIRAPORA","2235","Enfermeiros","3540","88"
"9609","2023","09","202309","Região Norte","PA","15007","METROPOLITANA II","2235","Enfermeiros","5560","139"
"9610","2023","04","202304","Região Norte","RO","11007","VALE DO GUAPORE","2235","Enfermeiros","1219","30"
"9611","2023","12","202312","Região Sul","SC","42005","FOZ DO RIO ITAJAI","225","Médicos","18133","453"
"9612","2023","07","202307","Região Sudeste","SP","35093","MARILIA","225","Médicos","7832","195"
"9613","2023","07","202307","Região Sudeste","SP","35072","REGIAO METROPOLITANA DE CAMPINAS","2235","Enfermeiros","30682","767"
"9614","2023","07","202307","Região Sudeste","SP","35102","LIMEIRA","2235","Enfermeiros","3040","76"
"9615","2023","11","202311","Região Nordeste","CE","23013","13ª REGIAO TIANGUA","2235","Enfermeiros","6974","174"
"9616","2023","04","202304","Região Sudeste","MG","31019","CURVELO","225","Médicos","4298","107"
"9617","2023","05","202305","Região Sudeste","MG","31068","PEDRA AZUL","225","Médicos","1313","32"
"9618","2023","05","202305","Região Sudeste","MG","31040","RESPLENDOR","225","Médicos","2119","52"
"9619","2023","05","202305","Região Sudeste","MG","31030","FORMIGA","2235","Enfermeiros","2096","52"
"9620","2023","05","202305","Região Sudeste","MG","31057","PATOS DE MINAS","2235","Enfermeiros","4346","108"
"9621","2023","11","202311","Região Nordeste","PB","25009","9ª REGIAO","225","Médicos","3906","97"
"9622","2023","08","202308","Região Sul","PR","41005","5ª RS GUARAPUAVA","2235","Enfermeiros","11136","278"
"9623","2023","08","202308","Região Sul","PR","41004","4ª RS IRATI","2235","Enfermeiros","2838","70"
"9624","2023","08","202308","Região Sudeste","RJ","33007","NOROESTE","225","Médicos","7121","178"
"9625","2023","02","202302","Região Nordeste","MA","21012","PRESIDENTE DUTRA","2235","Enfermeiros","6740","168"
"9626","2023","12","202312","Região Nordeste","PB","25011","11ª REGIAO","225","Médicos","1690","42"
"9627","2023","12","202312","Região Nordeste","PI","22003","COCAIS","225","Médicos","8161","204"
"9628","2023","10","202310","Região Sul","PR","41002","2ª RS METROPOLITANA","2235","Enfermeiros","43258","1081"
"9629","2023","08","202308","Região Sudeste","SP","35063","POLO CUESTA","2235","Enfermeiros","6256","156"
"9630","2023","08","202308","Região Sudeste","ES","32002","METROPOLITANA","225","Médicos","37397","934"
"9631","2023","06","202306","Região Norte","PA","15003","CARAJAS","2235","Enfermeiros","12176","304"
"9632","2023","04","202304","Região Sudeste","SP","35011","ALTO DO TIETE","2235","Enfermeiros","23216","580"
"9633","2023","04","202304","Região Sudeste","SP","35173","LITORAL NORTE","2235","Enfermeiros","6332","158"
"9634","2023","10","202310","Região Norte","TO","17008","AMOR PERFEITO","2235","Enfermeiros","2916","72"
"9635","2023","07","202307","Região Nordeste","AL","27007","7ª REGIAO DE SAUDE","2235","Enfermeiros","9922","248"
"9636","2023","05","202305","Região Nordeste","BA","29021","SANTA MARIA DA VITORIA","225","Médicos","5426","135"
"9637","2023","10","202310","Região Centro-Oeste","GO","52002","CENTRO SUL","2235","Enfermeiros","12662","316"
"9638","2023","10","202310","Região Centro-Oeste","GO","52018","SAO PATRICIO II","225","Médicos","4257","106"
"9639","2023","02","202302","Região Sul","PR","41014","14ª RS PARANAVAI","225","Médicos","7629","190"
"9640","2023","04","202304","Região Sul","RS","43030","REGIAO 30","2235","Enfermeiros","2267","56"
"9641","2023","08","202308","Região Sul","SC","42005","FOZ DO RIO ITAJAI","2235","Enfermeiros","15839","395"
"9642","2023","08","202308","Região Sul","SC","42012","PLANALTO NORTE","225","Médicos","8701","217"
"9643","2023","09","202309","Região Norte","AM","13002","RIO NEGRO E SOLIMOES","225","Médicos","4410","110"
"9644","2023","05","202305","Região Sul","PR","41002","2ª RS METROPOLITANA","2235","Enfermeiros","43228","1080"
"9645","2023","05","202305","Região Sul","PR","41015","15ª RS MARINGA","2235","Enfermeiros","15840","396"
"9646","2023","11","202311","Região Nordeste","BA","29023","SEABRA","2235","Enfermeiros","3312","82"
"9647","2023","01","202301","Região Sul","SC","42004","ALTO VALE DO ITAJAI","225","Médicos","6803","170"
"9648","2023","11","202311","Região Sul","SC","42006","MEDIO VALE DO ITAJAI","2235","Enfermeiros","14059","351"
"9649","2023","09","202309","Região Sudeste","SP","35032","CENTRO OESTE DO DRS III","2235","Enfermeiros","1421","35"
"9650","2023","08","202308","Região Nordeste","AL","27006","6ª REGIAO DE SAUDE","2235","Enfermeiros","3624","90"
"9651","2023","12","202312","Região Centro-Oeste","GO","52007","NORDESTE II","225","Médicos","1988","49"
"9652","2023","06","202306","Região Sudeste","MG","31070","ARAXA","2235","Enfermeiros","3672","91"
"9653","2023","06","202306","Região Sudeste","MG","31058","UNAI","2235","Enfermeiros","5478","136"
"9654","2023","06","202306","Região Sudeste","MG","31098","SALINAS","2235","Enfermeiros","1981","49"
"9655","2023","06","202306","Região Sudeste","MG","31009","SAO SEBASTIAO DO PARAISO","225","Médicos","2395","59"
"9656","2023","12","202312","Região Sul","PR","41011","11ª RS CAMPO MOURAO","2235","Enfermeiros","7880","197"
"9657","2023","09","202309","Região Sudeste","RJ","33002","BAIXADA LITORANEA","2235","Enfermeiros","9610","240"
"9658","2023","07","202307","Região Norte","RO","11004","MADEIRA-MAMORE","2235","Enfermeiros","9073","226"
"9659","2023","02","202302","Região Sudeste","SP","35052","SUL - BARRETOS","2235","Enfermeiros","3194","79"
"9660","2023","04","202304","Região Nordeste","BA","29016","JUAZEIRO","225","Médicos","8292","207"
"9661","2023","01","202301","Região Nordeste","CE","23003","3ª REGIAO MARACANAU","225","Médicos","8996","224"
"9662","2023","08","202308","Região Nordeste","MA","21018","VIANA","225","Médicos","5011","125"
"9663","2023","12","202312","Região Centro-Oeste","MT","51015","VALE DO PEIXOTO","2235","Enfermeiros","1656","41"
"9664","2023","07","202307","Região Nordeste","PE","26012","SERRA TALHADA","2235","Enfermeiros","3982","99"
"9665","2023","05","202305","Região Nordeste","PI","22004","ENTRE RIOS","2235","Enfermeiros","21964","549"
"9666","2023","06","202306","Região Sudeste","RJ","33005","METROPOLITANA I","2235","Enfermeiros","113784","2844"
"9667","2023","01","202301","Região Sudeste","SP","35063","POLO CUESTA","225","Médicos","7499","187"
"9668","2023","12","202312","Região Nordeste","CE","23004","4ª REGIAO BATURITE","2235","Enfermeiros","2716","67"
"9669","2023","02","202302","Região Sudeste","MG","31036","GOVERNADOR VALADARES","2235","Enfermeiros","10026","250"
"9670","2023","07","202307","Região Sudeste","MG","31045","MURIAE","2235","Enfermeiros","3686","92"
"9671","2023","07","202307","Região Nordeste","PB","25015","15ª REGIAO","225","Médicos","3367","84"
"9672","2023","01","202301","Região Nordeste","PI","22007","TABULEIROS DO ALTO PARNAIBA","225","Médicos","1080","27"
"9673","2023","01","202301","Região Sul","PR","41021","21ª RS TELEMACO BORBA","225","Médicos","3611","90"
"9674","2023","11","202311","Região Sul","PR","41020","20ª RS TOLEDO","225","Médicos","9280","232"
"9675","2023","07","202307","Região Norte","TO","17004","CERRADO TOCANTINS ARAGUAIA","225","Médicos","3740","93"
"9676","2023","08","202308","Região Nordeste","CE","23007","7ª REGIAO ARACATI","2235","Enfermeiros","2650","66"
"9677","2023","05","202305","Região Centro-Oeste","MS","50001","CAMPO GRANDE","225","Médicos","29820","745"
"9678","2023","04","202304","Região Sul","PR","41012","12ª RS UMUARAMA","225","Médicos","7115","177"
"9679","2023","03","202303","Região Norte","TO","17006","CAPIM DOURADO","225","Médicos","6859","171"
"9680","2023","09","202309","Região Nordeste","BA","29024","SENHOR DO BONFIM","2235","Enfermeiros","5178","129"
"9681","2023","01","202301","Região Centro-Oeste","GO","52015","SUDOESTE I","225","Médicos","7109","177"
"9682","2023","09","202309","Região Sudeste","MG","31070","ARAXA","2235","Enfermeiros","3741","93"
"9683","2023","09","202309","Região Sudeste","MG","31085","TAIOBEIRAS","2235","Enfermeiros","4432","110"
"9684","2023","03","202303","Região Centro-Oeste","MT","51012","SUDOESTE MATOGROSSENSE","225","Médicos","2091","52"
"9685","2023","03","202303","Região Centro-Oeste","MT","51010","NORTE MATOGROSSENSE","225","Médicos","1054","26"
"9686","2023","12","202312","Região Norte","PA","15003","CARAJAS","2235","Enfermeiros","11896","297"
"9687","2023","03","202303","Região Nordeste","PI","22008","VALE DO CANINDE","225","Médicos","2336","58"
"9688","2023","02","202302","Região Sul","SC","42006","MEDIO VALE DO ITAJAI","2235","Enfermeiros","14164","354"
"9689","2023","08","202308","Região Nordeste","BA","29024","SENHOR DO BONFIM","225","Médicos","5867","146"
"9690","2023","10","202310","Região Sudeste","MG","31085","TAIOBEIRAS","225","Médicos","3655","91"
"9691","2023","08","202308","Região Nordeste","RN","24001","1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU","2235","Enfermeiros","9799","244"
"9692","2023","08","202308","Região Nordeste","RN","24005","5ª REGIAO DE SAUDE - SANTA CRUZ","225","Médicos","4067","101"
"9693","2023","06","202306","Região Nordeste","BA","29017","PAULO AFONSO","2235","Enfermeiros","4294","107"
"9694","2023","06","202306","Região Nordeste","BA","29028","VITORIA DA CONQUISTA","225","Médicos","9630","240"
"9695","2023","02","202302","Região Nordeste","RN","24004","4ª REGIAO DE SAUDE - CAICO","225","Médicos","6190","154"
"9696","2023","06","202306","Região Nordeste","RN","24005","5ª REGIAO DE SAUDE - SANTA CRUZ","225","Médicos","4132","103"
"9697","2023","07","202307","Região Sul","RS","43029","REGIAO 29","2235","Enfermeiros","4989","124"
"9698","2023","12","202312","Região Nordeste","SE","28006","NOSSA SENHORA DO SOCORRO","225","Médicos","7649","191"
"9699","2023","02","202302","Região Nordeste","BA","29005","CRUZ DAS ALMAS","225","Médicos","4194","104"
"9700","2023","03","202303","Região Nordeste","MA","21013","ROSARIO","2235","Enfermeiros","6810","170"
"9701","2023","08","202308","Região Sudeste","MG","31002","GUAXUPE","225","Médicos","2811","70"
"9702","2023","12","202312","Região Sudeste","MG","31053","JANUARIA","2235","Enfermeiros","2774","69"
"9703","2023","12","202312","Região Sudeste","MG","31025","VESPASIANO","2235","Enfermeiros","5090","127"
"9704","2023","03","202303","Região Norte","RR","14002","SUL","225","Médicos","1300","32"
"9705","2023","07","202307","Região Sudeste","SP","35112","ALTA SOROCABANA","2235","Enfermeiros","6706","167"
"9706","2023","03","202303","Região Norte","AC","12001","ALTO ACRE","225","Médicos","1380","34"
"9707","2023","05","202305","Região Nordeste","MA","21013","ROSARIO","225","Médicos","6755","168"
"9708","2023","04","202304","Região Sudeste","MG","31003","ITAJUBA","2235","Enfermeiros","4632","115"
"9709","2023","04","202304","Região Sudeste","MG","31080","PECANHA/SAO JOAO EVANGELISTA","225","Médicos","1632","40"
"9710","2023","05","202305","Região Sudeste","MG","31046","SANTOS DUMONT","225","Médicos","1231","30"
"9711","2023","05","202305","Região Sudeste","MG","31023","JOAO MONLEVADE","225","Médicos","2601","65"
"9712","2023","05","202305","Região Sudeste","MG","31003","ITAJUBA","2235","Enfermeiros","4847","121"
"9713","2023","11","202311","Região Nordeste","PB","25008","8ª REGIAO","225","Médicos","2229","55"
"9714","2023","06","202306","Região Nordeste","PI","22002","CHAPADA DAS MANGABEIRAS","2235","Enfermeiros","5966","149"
"9715","2023","06","202306","Região Nordeste","PI","22005","PLANICIE LITORANEA","225","Médicos","4896","122"
"9716","2023","12","202312","Região Nordeste","RN","24004","4ª REGIAO DE SAUDE - CAICO","2235","Enfermeiros","6876","171"
"9717","2023","06","202306","Região Norte","TO","17007","CANTAO","225","Médicos","2574","64"
"9718","2023","05","202305","Região Nordeste","CE","23016","16ª REGIAO CAMOCIM","2235","Enfermeiros","3960","99"
"9719","2023","07","202307","Região Centro-Oeste","GO","52012","RIO VERMELHO","2235","Enfermeiros","3690","92"
"9720","2023","07","202307","Região Nordeste","CE","23003","3ª REGIAO MARACANAU","225","Médicos","9932","248"
"9721","2023","06","202306","Região Centro-Oeste","MT","51003","ARAGUAIA XINGU","2235","Enfermeiros","1540","38"
"9722","2023","10","202310","Região Sul","PR","41003","3ª RS PONTA GROSSA","225","Médicos","10836","270"
"9723","2023","08","202308","Região Sudeste","SP","35161","ITAPETININGA","2235","Enfermeiros","8138","203"
"9724","2023","08","202308","Região Sudeste","SP","35023","CONSORCIOS DO DRS II","225","Médicos","5620","140"
"9725","2023","08","202308","Região Sudeste","SP","35064","JAU","225","Médicos","5071","126"
"9726","2023","08","202308","Região Sudeste","SP","35171","ALTO VALE DO PARAIBA","225","Médicos","14711","367"
"9727","2023","01","202301","Região Centro-Oeste","MT","51010","NORTE MATOGROSSENSE","2235","Enfermeiros","1540","38"
"9728","2023","04","202304","Região Sudeste","SP","35155","SAO JOSE DO RIO PRETO","225","Médicos","14585","364"
"9729","2023","02","202302","Região Norte","TO","17006","CAPIM DOURADO","2235","Enfermeiros","9408","235"
"9730","2023","07","202307","Região Nordeste","AL","27009","9ª REGIAO DE SAUDE","2235","Enfermeiros","5154","128"
"9731","2023","05","202305","Região Nordeste","BA","29003","BRUMADO","225","Médicos","6924","173"
"9732","2023","05","202305","Região Nordeste","BA","29010","IRECE","2235","Enfermeiros","7019","175"
"9733","2023","05","202305","Região Nordeste","PB","25007","7ª REGIAO","2235","Enfermeiros","3420","85"
"9734","2023","08","202308","Região Sul","SC","42015","CARBONIFERA","2235","Enfermeiros","8619","215"
"9735","2023","06","202306","Região Sudeste","SP","35152","SANTA FE DO SUL","225","Médicos","819","20"
"9736","2023","08","202308","Região Centro-Oeste","MT","51004","CENTRO NORTE","2235","Enfermeiros","2140","53"
"9737","2023","08","202308","Região Centro-Oeste","MT","51010","NORTE MATOGROSSENSE","225","Médicos","1198","29"
"9738","2023","04","202304","Região Norte","PA","15011","TOCANTINS","225","Médicos","7217","180"
"9739","2023","05","202305","Região Sul","PR","41004","4ª RS IRATI","225","Médicos","3667","91"
"9740","2023","10","202310","Região Sudeste","SP","35143","RIO PARDO","225","Médicos","3693","92"
"9741","2023","06","202306","Região Centro-Oeste","MS","50001","CAMPO GRANDE","2235","Enfermeiros","25590","639"
"9742","2023","01","202301","Região Sul","RS","43013","REGIAO 13","225","Médicos","5137","128"
"9743","2023","01","202301","Região Sul","RS","43008","REGIAO 08","2235","Enfermeiros","12793","319"
"9744","2023","09","202309","Região Sudeste","SP","35156","JOSE BONIFACIO","225","Médicos","4341","108"
"9745","2023","09","202309","Região Sudeste","SP","35112","ALTA SOROCABANA","2235","Enfermeiros","6910","172"
"9746","2023","09","202309","Região Sudeste","SP","35104","RIO CLARO","225","Médicos","6592","164"
"9747","2023","08","202308","Região Nordeste","AL","27006","6ª REGIAO DE SAUDE","225","Médicos","3562","89"
"9748","2023","03","202303","Região Sudeste","MG","31009","SAO SEBASTIAO DO PARAISO","225","Médicos","2154","53"
"9749","2023","06","202306","Região Sudeste","MG","31051","FRANCISCO SA","225","Médicos","1688","42"
"9750","2023","12","202312","Região Centro-Oeste","MS","50001","CAMPO GRANDE","225","Médicos","31140","778"
"9751","2023","05","202305","Região Nordeste","SE","28005","NOSSA SENHORA DA GLORIA","225","Médicos","3058","76"
"9752","2023","02","202302","Região Sudeste","SP","35162","ITAPEVA","225","Médicos","5814","145"
"9753","2023","04","202304","Região Nordeste","BA","29005","CRUZ DAS ALMAS","2235","Enfermeiros","5214","130"
"9754","2023","01","202301","Região Nordeste","CE","23010","10ª REGIAO LIMOEIRO DO NORTE","2235","Enfermeiros","5370","134"
"9755","2023","10","202310","Região Nordeste","CE","23012","12ª REGIAO ACARAU","2235","Enfermeiros","5400","135"
"9756","2023","10","202310","Região Nordeste","CE","23014","14ª REGIAO TAUA","2235","Enfermeiros","2890","72"
"9757","2023","11","202311","Região Sudeste","MG","31095","SERRO","2235","Enfermeiros","1540","38"
"9758","2023","11","202311","Região Sudeste","MG","31035","CORONEL FABRICIANO/TIMOTEO","225","Médicos","4144","103"
"9759","2023","12","202312","Região Centro-Oeste","MT","51013","SUL MATOGROSSENSE","225","Médicos","7987","199"
"9760","2023","02","202302","Região Norte","PA","15010","TAPAJOS","2235","Enfermeiros","6630","165"
"9761","2023","06","202306","Região Nordeste","CE","23008","8ª REGIAO QUIXADA","2235","Enfermeiros","6089","152"
"9762","2023","02","202302","Região Sudeste","MG","31037","IPATINGA","2235","Enfermeiros","8138","203"
"9763","2023","07","202307","Região Sudeste","MG","31001","ALFENAS / MACHADO","2235","Enfermeiros","5210","130"
"9764","2023","07","202307","Região Sudeste","MG","31023","JOAO MONLEVADE","225","Médicos","2751","68"
"9765","2023","07","202307","Região Sudeste","MG","31034","CARATINGA","2235","Enfermeiros","4866","121"
"9766","2023","07","202307","Região Sudeste","MG","31073","ITUIUTABA","2235","Enfermeiros","2574","64"
"9767","2023","07","202307","Região Sudeste","MG","31031","ITAUNA","225","Médicos","1724","43"
"9768","2023","01","202301","Região Sul","PR","41022","22ª RS IVAIPORA","225","Médicos","2698","67"
"9769","2023","11","202311","Região Sul","PR","41003","3ª RS PONTA GROSSA","225","Médicos","11032","275"
"9770","2023","10","202310","Região Nordeste","MA","21019","ZE DOCA","2235","Enfermeiros","6802","170"
"9771","2023","12","202312","Região Nordeste","MA","21016","SAO LUIS","2235","Enfermeiros","15969","399"
"9772","2023","06","202306","Região Nordeste","PB","25011","11ª REGIAO","225","Médicos","1730","43"
"9773","2023","04","202304","Região Norte","AM","13001","MANAUS, ENTORNO E ALTO RIO NEGRO","225","Médicos","22630","565"
"9774","2023","03","202303","Região Norte","AP","16003","AREA SUDOESTE","225","Médicos","3395","84"
"9775","2023","09","202309","Região Nordeste","BA","29013","ITAPETINGA","225","Médicos","3777","94"
"9776","2023","06","202306","Região Centro-Oeste","GO","52006","NORDESTE I","225","Médicos","797","19"
"9777","2023","11","202311","Região Centro-Oeste","GO","52015","SUDOESTE I","2235","Enfermeiros","7569","189"
"9778","2023","09","202309","Região Sudeste","MG","31085","TAIOBEIRAS","225","Médicos","3703","92"
"9779","2023","09","202309","Região Sudeste","MG","31042","CARANGOLA","225","Médicos","2986","74"
"9780","2023","03","202303","Região Centro-Oeste","MT","51003","ARAGUAIA XINGU","2235","Enfermeiros","1710","42"
"9781","2023","06","202306","Região Sul","SC","42007","GRANDE FLORIANOPOLIS","2235","Enfermeiros","25626","640"
"9782","2023","07","202307","Região Nordeste","SE","28003","ITABAIANA","225","Médicos","5699","142"
"9783","2023","10","202310","Região Sudeste","MG","31068","PEDRA AZUL","2235","Enfermeiros","1420","35"
"9784","2023","10","202310","Região Sudeste","MG","31058","UNAI","2235","Enfermeiros","5578","139"
"9785","2023","05","202305","Região Centro-Oeste","MT","51011","OESTE MATOGROSSENSE","2235","Enfermeiros","3585","89"
"9786","2023","03","202303","Região Nordeste","PB","25002","2ª REGIAO","2235","Enfermeiros","6726","168"
"9787","2023","05","202305","Região Sudeste","SP","35103","PIRACICABA","2235","Enfermeiros","5559","138"
"9788","2023","05","202305","Região Sudeste","SP","35131","HORIZONTE VERDE","2235","Enfermeiros","5343","133"
"9789","2023","05","202305","Região Sudeste","SP","35113","ALTO CAPIVARI","2235","Enfermeiros","1486","37"
"9790","2023","05","202305","Região Centro-Oeste","GO","52004","ENTORNO SUL","225","Médicos","14043","351"
"9791","2023","01","202301","Região Nordeste","PB","25011","11ª REGIAO","2235","Enfermeiros","1930","48"
"9792","2023","02","202302","Região Nordeste","RN","24002","2ª REGIAO DE SAUDE - MOSSORO","2235","Enfermeiros","7726","193"
"9793","2023","06","202306","Região Nordeste","RN","24007","7ª REGIAO DE SAUDE - METROPOLITANA","225","Médicos","18646","466"
"9794","2023","10","202310","Região Sul","RS","43008","REGIAO 08","2235","Enfermeiros","13105","327"
"9795","2023","11","202311","Região Sudeste","SP","35072","REGIAO METROPOLITANA DE CAMPINAS","225","Médicos","46991","1174"
"9796","2023","12","202312","Região Sudeste","SP","35061","VALE DO JURUMIRIM","2235","Enfermeiros","5823","145"
"9797","2023","01","202301","Região Sudeste","MG","31068","PEDRA AZUL","225","Médicos","1229","30"
"9798","2023","08","202308","Região Sudeste","MG","31013","BARBACENA","2235","Enfermeiros","4977","124"
"9799","2023","08","202308","Região Sudeste","MG","31077","JOAO PINHEIRO","2235","Enfermeiros","1578","39"
"9800","2023","08","202308","Região Sudeste","MG","31057","PATOS DE MINAS","225","Médicos","4741","118"
"9801","2023","12","202312","Região Sudeste","MG","31059","MANHUACU","2235","Enfermeiros","9701","242"
