"","ano","mes","competen","regiao","uf_sigla","cod_regsaud","regiao_saude_pad","cbo_recod","categoria_profissional","horas","fte40"
"22218",2016,3,"201603","Região Sudeste","SP","35101","ARARAS","225","Médicos","3769",94
"22219",2018,6,"201806","Região Sudeste","SP","35133","VALE DAS CACHOEIRAS","225","Médicos","3095",77
"22220",2018,6,"201806","Região Sudeste","SP","35173","LITORAL NORTE","225","Médicos","5718",142
"22221",2019,8,"201908","Região Sudeste","SP","35143","RIO PARDO","225","Médicos","2663",66
"22222",2019,8,"201908","Região Sudeste","SP","35102","LIMEIRA","225","Médicos","4131",103
"22223",2014,11,"201411","Região Norte","TO","17007","CANTAO","225","Médicos","2010",50
"22224",2014,4,"201404","Região Norte","AC","12002","BAIXO ACRE E PURUS","225","Médicos","8162",204
"22225",2015,9,"201509","Região Nordeste","BA","29003","BRUMADO","225","Médicos","5817",145
"22226",2015,11,"201511","Região Nordeste","CE","23005","5ª REGIAO CANINDE","225","Médicos","2522",63
"22227",2017,8,"201708","Região Sudeste","ES","32005","CENTRAL NORTE","225","Médicos","13913",347
"22228",2017,5,"201705","Região Centro-Oeste","GO","52004","ENTORNO SUL","225","Médicos","7754",193
"22229",2018,3,"201803","Região Nordeste","MA","21017","TIMON","225","Médicos","3538",88
"22230",2019,12,"201912","Região Nordeste","MA","21015","SAO JOAO DOS PATOS","225","Médicos","4074",101
"22231",2014,3,"201403","Região Sudeste","MG","31002","GUAXUPE","225","Médicos","1757",43
"22232",2014,4,"201404","Região Nordeste","PB","25004","4ª REGIAO","225","Médicos","2022",50
"22233",2015,11,"201511","Região Nordeste","PB","25008","8ª REGIAO","225","Médicos","1760",44
"22234",2017,3,"201703","Região Nordeste","PE","26009","PETROLINA","225","Médicos","7046",176
"22235",2016,3,"201603","Região Sul","PR","41004","4ª RS IRATI","225","Médicos","2438",60
"22236",2014,10,"201410","Região Sudeste","RJ","33005","METROPOLITANA I","225","Médicos","98211",2455
"22237",2014,10,"201410","Região Sul","RS","43019","REGIAO 19","225","Médicos","2664",66
"22238",2019,4,"201904","Região Sul","SC","42006","MEDIO VALE DO ITAJAI","225","Médicos","12115",302
"22239",2015,1,"201501","Região Sudeste","SP","35015","GRANDE ABC","225","Médicos","28461",711
"22240",2016,10,"201610","Região Sudeste","SP","35157","VOTUPORANGA","225","Médicos","3765",94
"22241",2016,10,"201610","Região Sudeste","SP","35071","BRAGANCA","225","Médicos","5647",141
"22242",2017,5,"201705","Região Sudeste","SP","35052","SUL - BARRETOS","225","Médicos","1864",46
"22243",2017,5,"201705","Região Sudeste","SP","35012","FRANCO DA ROCHA","225","Médicos","5528",138
"22244",2015,3,"201503","Região Norte","TO","17003","SUDESTE","225","Médicos","1320",33
"22245",2014,2,"201402","Região Nordeste","AL","27001","1ª REGIAO DE SAUDE","225","Médicos","13852",346
"22246",2017,5,"201705","Região Nordeste","AL","27007","7ª REGIAO DE SAUDE","225","Médicos","7913",197
"22247",2018,7,"201807","Região Nordeste","AL","27005","5ª REGIAO DE SAUDE","225","Médicos","3852",96
"22248",2015,2,"201502","Região Nordeste","BA","29006","FEIRA DE SANTANA","225","Médicos","13699",342
"22249",2015,10,"201510","Região Nordeste","BA","29009","ILHEUS","225","Médicos","3388",84
"22250",2015,10,"201510","Região Nordeste","BA","29004","CAMACARI","225","Médicos","7186",179
"22251",2014,12,"201412","Região Sudeste","MG","31074","PATROCINIO / MONTE CARMELO","225","Médicos","2831",70
"22252",2015,12,"201512","Região Sudeste","MG","31082","SAO GOTARDO","225","Médicos","1470",36
"22253",2016,8,"201608","Região Sudeste","MG","31092","PASSOS","225","Médicos","2558",63
"22254",2019,9,"201909","Região Sudeste","MG","31084","MONTES CLAROS","225","Médicos","8776",219
"22255",2018,3,"201803","Região Centro-Oeste","MS","50002","CORUMBA","225","Médicos","1728",43
"22256",2017,3,"201703","Região Centro-Oeste","MT","51015","VALE DO PEIXOTO","225","Médicos","1180",29
"22257",2017,2,"201702","Região Norte","RR","14002","SUL","225","Médicos","1584",39
"22258",2016,8,"201608","Região Sul","RS","43015","REGIAO 15","225","Médicos","4221",105
"22259",2014,11,"201411","Região Sul","SC","42011","NORDESTE","225","Médicos","7487",187
"22260",2015,7,"201507","Região Sul","SC","42011","NORDESTE","225","Médicos","7302",182
"22261",2014,2,"201402","Região Sudeste","SP","35083","ALTA MOGIANA","225","Médicos","2547",63
"22262",2015,9,"201509","Região Sudeste","SP","35072","REGIAO METROPOLITANA DE CAMPINAS","225","Médicos","41853",1046
"22263",2015,9,"201509","Região Sudeste","SP","35064","JAU","225","Médicos","4735",118
"22264",2015,9,"201509","Região Sudeste","SP","35065","LINS","225","Médicos","2184",54
"22265",2015,12,"201512","Região Sudeste","SP","35023","CONSORCIOS DO DRS II","225","Médicos","3903",97
"22266",2018,2,"201802","Região Sudeste","SP","35143","RIO PARDO","225","Médicos","2969",74
"22267",2019,2,"201902","Região Sudeste","SP","35157","VOTUPORANGA","225","Médicos","4049",101
"22268",2015,1,"201501","Região Nordeste","AL","27007","7ª REGIAO DE SAUDE","225","Médicos","8556",213
"22269",2018,5,"201805","Região Norte","AM","13003","RIO MADEIRA","225","Médicos","2126",53
"22270",2014,8,"201408","Região Nordeste","BA","29026","TEIXEIRA DE FREITAS","225","Médicos","6206",155
"22271",2018,11,"201811","Região Nordeste","CE","23016","16ª REGIAO CAMOCIM","225","Médicos","2030",50
"22272",2015,2,"201502","Região Centro-Oeste","GO","52005","ESTRADA DE FERRO","225","Médicos","4974",124
"22273",2017,11,"201711","Região Nordeste","MA","21005","CAXIAS","225","Médicos","4674",116
"22274",2017,9,"201709","Região Sudeste","MG","31025","VESPASIANO","225","Médicos","7227",180
"22275",2014,7,"201407","Região Nordeste","PB","25008","8ª REGIAO","225","Médicos","2016",50
"22276",2015,12,"201512","Região Nordeste","PB","25011","11ª REGIAO","225","Médicos","1688",42
"22277",2018,9,"201809","Região Norte","RO","11005","ZONA DA MATA","225","Médicos","1952",48
"22278",2016,11,"201611","Região Sul","RS","43013","REGIAO 13","225","Médicos","4023",100
"22279",2018,4,"201804","Região Sul","SC","42006","MEDIO VALE DO ITAJAI","225","Médicos","12115",302
"22280",2016,1,"201601","Região Sudeste","SP","35065","LINS","225","Médicos","2260",56
"22281",2019,3,"201903","Região Sudeste","SP","35093","MARILIA","225","Médicos","6328",158
"22282",2019,10,"201910","Região Norte","TO","17002","BICO DO PAPAGAIO","225","Médicos","3632",90
"22283",2019,11,"201911","Região Nordeste","CE","23015","15ª REGIAO CRATEUS","225","Médicos","4824",120
"22284",2014,7,"201407","Região Nordeste","MA","21003","BALSAS","225","Médicos","3103",77
"22285",2019,4,"201904","Região Nordeste","MA","21002","BACABAL","225","Médicos","4042",101
"22286",2014,5,"201405","Região Sudeste","MG","31099","TEOFILO OTONI / MALACACHETA","225","Médicos","3986",99
"22287",2017,1,"201701","Região Sudeste","MG","31008","SAO LOURENCO","225","Médicos","5608",140
"22288",2017,1,"201701","Região Sudeste","MG","31035","CORONEL FABRICIANO/TIMOTEO","225","Médicos","3495",87
"22289",2017,4,"201704","Região Centro-Oeste","MT","51008","NOROESTE MATOGROSSENSE","225","Médicos","1540",38
"22290",2018,11,"201811","Região Nordeste","PE","26012","SERRA TALHADA","225","Médicos","3254",81
"22291",2014,12,"201412","Região Sul","RS","43022","REGIAO 22","225","Médicos","2027",50
"22292",2016,6,"201606","Região Nordeste","SE","28002","ESTANCIA","225","Médicos","3823",95
"22293",2014,9,"201409","Região Sudeste","SP","35155","SAO JOSE DO RIO PRETO","225","Médicos","10974",274
"22294",2014,9,"201409","Região Sudeste","SP","35102","LIMEIRA","225","Médicos","5151",128
"22295",2015,5,"201505","Região Sudeste","SP","35111","ALTA PAULISTA","225","Médicos","2905",72
"22296",2017,8,"201708","Região Sudeste","SP","35093","MARILIA","225","Médicos","6129",153
"22297",2015,11,"201511","Região Norte","TO","17002","BICO DO PAPAGAIO","225","Médicos","3584",89
"22298",2017,12,"201712","Região Nordeste","AL","27001","1ª REGIAO DE SAUDE","225","Médicos","14122",353
"22299",2019,10,"201910","Região Nordeste","BA","29015","JEQUIE","225","Médicos","7834",195
"22300",2019,9,"201909","Região Nordeste","CE","23015","15ª REGIAO CRATEUS","225","Médicos","4624",115
"22301",2014,5,"201405","Região Nordeste","MA","21016","SAO LUIS","225","Médicos","14257",356
"22302",2016,11,"201611","Região Nordeste","MA","21018","VIANA","225","Médicos","3444",86
"22303",2019,10,"201910","Região Sudeste","MG","31095","SERRO","225","Médicos","1160",29
"22304",2015,1,"201501","Região Norte","PA","15002","BAIXO AMAZONAS","225","Médicos","5514",137
"22305",2017,9,"201709","Região Nordeste","PB","25003","3ª REGIAO","225","Médicos","3253",81
"22306",2016,4,"201604","Região Nordeste","PI","22001","CARNAUBAIS","225","Médicos","2989",74
"22307",2016,2,"201602","Região Sul","PR","41006","6ª RS UNIAO DA VITORIA","225","Médicos","2973",74
"22308",2016,2,"201602","Região Sul","PR","41022","22ª RS IVAIPORA","225","Médicos","2580",64
"22309",2018,8,"201808","Região Sul","PR","41020","20ª RS TOLEDO","225","Médicos","6032",150
"22310",2019,11,"201911","Região Sudeste","RJ","33008","NORTE","225","Médicos","11922",298
"22311",2019,9,"201909","Região Sul","SC","42006","MEDIO VALE DO ITAJAI","225","Médicos","12544",313
"22312",2014,12,"201412","Região Nordeste","SE","28003","ITABAIANA","225","Médicos","4048",101
"22313",2017,12,"201712","Região Nordeste","SE","28005","NOSSA SENHORA DA GLORIA","225","Médicos","2566",64
"22314",2016,6,"201606","Região Sudeste","SP","35131","HORIZONTE VERDE","225","Médicos","7010",175
"22315",2019,7,"201907","Região Sudeste","SP","35062","BAURU","225","Médicos","8679",216
"22316",2019,12,"201912","Região Sudeste","SP","35112","ALTA SOROCABANA","225","Médicos","6093",152
"22317",2019,12,"201912","Região Sudeste","SP","35132","AQUIFERO GUARANI","225","Médicos","13721",343
"22318",2015,4,"201504","Região Nordeste","BA","29009","ILHEUS","225","Médicos","3425",85
"22319",2015,4,"201504","Região Nordeste","BA","29027","VALENCA","225","Médicos","4139",103
"22320",2017,5,"201705","Região Nordeste","BA","29005","CRUZ DAS ALMAS","225","Médicos","3964",99
"22321",2016,12,"201612","Região Nordeste","CE","23009","9ª REGIAO RUSSAS","225","Médicos","3164",79
"22322",2015,1,"201501","Região Sudeste","MG","31037","IPATINGA","225","Médicos","6203",155
"22323",2015,1,"201501","Região Sudeste","MG","31008","SAO LOURENCO","225","Médicos","5764",144
"22324",2018,1,"201801","Região Sudeste","MG","31018","CONTAGEM","225","Médicos","11041",276
"22325",2018,8,"201808","Região Sudeste","MG","31025","VESPASIANO","225","Médicos","7064",176
"22326",2019,1,"201901","Região Sudeste","MG","31073","ITUIUTABA","225","Médicos","2392",59
"22327",2019,1,"201901","Região Sudeste","MG","31079","CONSELHEIRO LAFAIETE","225","Médicos","3153",78
"22328",2018,2,"201802","Região Nordeste","RN","24007","7ª REGIAO DE SAUDE - METROPOLITANA","225","Médicos","13144",328
"22329",2018,8,"201808","Região Norte","RO","11001","VALE DO JAMARI","225","Médicos","2165",54
"22330",2019,1,"201901","Região Sudeste","SP","35112","ALTA SOROCABANA","225","Médicos","5728",143
"22331",2019,1,"201901","Região Sudeste","SP","35143","RIO PARDO","225","Médicos","2473",61
"22332",2014,11,"201411","Região Nordeste","AL","27002","2ª REGIAO DE SAUDE","225","Médicos","3172",79
"22333",2014,7,"201407","Região Nordeste","BA","29002","BARREIRAS","225","Médicos","5473",136
"22334",2014,7,"201407","Região Nordeste","BA","29016","JUAZEIRO","225","Médicos","6426",160
"22335",2015,4,"201504","Região Centro-Oeste","GO","52012","RIO VERMELHO","225","Médicos","3064",76
"22336",2019,10,"201910","Região Nordeste","PB","25004","4ª REGIAO","225","Médicos","1960",49
"22337",2018,1,"201801","Região Nordeste","PI","22004","ENTRE RIOS","225","Médicos","20778",519
"22338",2018,1,"201801","Região Sul","PR","41019","19ª RS JACAREZINHO","225","Médicos","4787",119
"22339",2014,7,"201407","Região Sul","RS","43008","REGIAO 08","225","Médicos","13218",330
"22340",2017,12,"201712","Região Sul","RS","43004","REGIAO 04","225","Médicos","2592",64
"22341",2016,4,"201604","Região Sudeste","SP","35094","OURINHOS","225","Médicos","3547",88
"22342",2017,1,"201701","Região Sudeste","SP","35012","FRANCO DA ROCHA","225","Médicos","5440",136
"22343",2017,1,"201701","Região Sudeste","SP","35152","SANTA FE DO SUL","225","Médicos","735",18
"22344",2017,9,"201709","Região Sudeste","SP","35163","SOROCABA","225","Médicos","18415",460
"22345",2019,10,"201910","Região Sudeste","SP","35112","ALTA SOROCABANA","225","Médicos","6011",150
"22346",2019,10,"201910","Região Sudeste","SP","35141","BAIXA MOGIANA","225","Médicos","3459",86
"22347",2014,10,"201410","Região Sudeste","MG","31088","OLIVEIRA/SANTO ANTONIO DO AMPARO","225","Médicos","1468",36
"22348",2019,12,"201912","Região Sudeste","MG","31011","TRES PONTAS","225","Médicos","1881",47
"22349",2018,7,"201807","Região Centro-Oeste","MT","51013","SUL MATOGROSSENSE","225","Médicos","6088",152
"22350",2019,4,"201904","Região Nordeste","PE","26002","ARCOVERDE","225","Médicos","5612",140
"22351",2015,1,"201501","Região Sul","PR","41001","1ª RS PARANAGUA","225","Médicos","3285",82
"22352",2019,12,"201912","Região Sul","PR","41017","17ª RS LONDRINA","225","Médicos","11415",285
"22353",2014,1,"201401","Região Sudeste","RJ","33006","METROPOLITANA II","225","Médicos","27277",681
"22354",2016,5,"201605","Região Norte","RO","11004","MADEIRA-MAMORE","225","Médicos","6459",161
"22355",2015,9,"201509","Região Sul","RS","43026","REGIAO 26","225","Médicos","3096",77
"22356",2015,6,"201506","Região Sudeste","SP","35021","CENTRAL DO DRS II","225","Médicos","4918",122
"22357",2017,7,"201707","Região Sudeste","SP","35091","ADAMANTINA","225","Médicos","2525",63
"22358",2018,5,"201805","Região Norte","TO","17004","CERRADO TOCANTINS ARAGUAIA","225","Médicos","3022",75
"22359",2017,6,"201706","Região Nordeste","BA","29021","SANTA MARIA DA VITORIA","225","Médicos","4484",112
"22360",2018,5,"201805","Região Nordeste","CE","23006","6ª REGIAO ITAPIPOCA","225","Médicos","4226",105
"22361",2018,7,"201807","Região Nordeste","CE","23002","2ª REGIAO CAUCAIA","225","Médicos","7348",183
"22362",2016,3,"201603","Região Centro-Oeste","GO","52010","OESTE II","225","Médicos","1867",46
"22363",2016,3,"201603","Região Centro-Oeste","GO","52014","SERRA DA MESA","225","Médicos","2254",56
"22364",2017,3,"201703","Região Centro-Oeste","GO","52015","SUDOESTE I","225","Médicos","4557",113
"22365",2017,8,"201708","Região Centro-Oeste","GO","52015","SUDOESTE I","225","Médicos","4251",106
"22366",2019,7,"201907","Região Centro-Oeste","GO","52011","PIRINEUS","225","Médicos","5860",146
"22367",2014,6,"201406","Região Nordeste","MA","21009","ITAPECURU MIRIM","225","Médicos","5680",142
"22368",2015,3,"201503","Região Sudeste","MG","31035","CORONEL FABRICIANO/TIMOTEO","225","Médicos","3916",97
"22369",2016,7,"201607","Região Sudeste","MG","31008","SAO LOURENCO","225","Médicos","5606",140
"22370",2016,7,"201607","Região Sudeste","MG","31097","JUIZ DE FORA","225","Médicos","8250",206
"22371",2018,9,"201809","Região Sudeste","MG","31074","PATROCINIO / MONTE CARMELO","225","Médicos","2954",73
"22372",2016,7,"201607","Região Nordeste","PB","25001","1ª REGIAO MATA ATLANTICA","225","Médicos","18591",464
"22373",2017,6,"201706","Região Nordeste","PI","22004","ENTRE RIOS","225","Médicos","19655",491
"22374",2015,10,"201510","Região Sul","PR","41015","15ª RS MARINGA","225","Médicos","12369",309
"22375",2015,10,"201510","Região Sul","PR","41003","3ª RS PONTA GROSSA","225","Médicos","8457",211
"22376",2018,2,"201802","Região Sudeste","RJ","33008","NORTE","225","Médicos","12094",302
"22377",2014,4,"201404","Região Sul","RS","43019","REGIAO 19","225","Médicos","2291",57
"22378",2015,8,"201508","Região Sudeste","SP","35113","ALTO CAPIVARI","225","Médicos","1010",25
"22379",2014,10,"201410","Região Norte","TO","17004","CERRADO TOCANTINS ARAGUAIA","225","Médicos","2926",73
"22380",2018,10,"201810","Região Norte","AM","13002","RIO NEGRO E SOLIMOES","225","Médicos","3982",99
"22381",2016,2,"201602","Região Nordeste","BA","29016","JUAZEIRO","225","Médicos","6871",171
"22382",2019,7,"201907","Região Nordeste","BA","29023","SEABRA","225","Médicos","2756",68
"22383",2017,11,"201711","Região Centro-Oeste","GO","52001","CENTRAL","225","Médicos","20435",510
"22384",2017,4,"201704","Região Nordeste","MA","21011","PINHEIRO","225","Médicos","5494",137
"22385",2018,12,"201812","Região Nordeste","MA","21002","BACABAL","225","Médicos","4024",100
"22386",2016,10,"201610","Região Sudeste","MG","31093","PIUMHI","225","Médicos","1366",34
"22387",2018,2,"201802","Região Sudeste","MG","31034","CARATINGA","225","Médicos","4192",104
"22388",2017,11,"201711","Região Nordeste","PI","22002","CHAPADA DAS MANGABEIRAS","225","Médicos","4020",100
"22389",2017,9,"201709","Região Sul","RS","43012","REGIAO 12","225","Médicos","2630",65
"22390",2014,5,"201405","Região Sul","SC","42016","LAGUNA","225","Médicos","6225",155
"22391",2015,6,"201506","Região Sul","SC","42001","EXTREMO OESTE","225","Médicos","4919",122
"22392",2017,3,"201703","Região Sul","SC","42002","OESTE","225","Médicos","6406",160
"22393",2015,2,"201502","Região Sudeste","SP","35051","NORTE - BARRETOS","225","Médicos","4058",101
"22394",2018,1,"201801","Região Sudeste","SP","35071","BRAGANCA","225","Médicos","6656",166
"22395",2017,3,"201703","Região Norte","TO","17002","BICO DO PAPAGAIO","225","Médicos","3628",90
"22396",2019,2,"201902","Região Nordeste","AL","27005","5ª REGIAO DE SAUDE","225","Médicos","3952",98
"22397",2019,2,"201902","Região Nordeste","AL","27007","7ª REGIAO DE SAUDE","225","Médicos","8415",210
"22398",2018,12,"201812","Região Sudeste","MG","31057","PATOS DE MINAS","225","Médicos","4151",103
"22399",2014,2,"201402","Região Centro-Oeste","MT","51013","SUL MATOGROSSENSE","225","Médicos","5391",134
"22400",2018,9,"201809","Região Norte","PA","15003","CARAJAS","225","Médicos","8571",214
"22401",2017,10,"201710","Região Sudeste","RJ","33005","METROPOLITANA I","225","Médicos","117950",2948
"22402",2017,10,"201710","Região Sudeste","RJ","33006","METROPOLITANA II","225","Médicos","27263",681
"22403",2015,5,"201505","Região Nordeste","RN","24002","2ª REGIAO DE SAUDE - MOSSORO","225","Médicos","6699",167
"22404",2015,8,"201508","Região Nordeste","RN","24007","7ª REGIAO DE SAUDE - METROPOLITANA","225","Médicos","13934",348
"22405",2016,7,"201607","Região Sul","RS","43012","REGIAO 12","225","Médicos","2537",63
"22406",2014,5,"201405","Região Sudeste","SP","35115","PONTAL DO PARANAPANEMA","225","Médicos","1489",37
"22407",2018,10,"201810","Região Sudeste","SP","35102","LIMEIRA","225","Médicos","4294",107
"22408",2014,8,"201408","Região Norte","TO","17001","MEDIO NORTE ARAGUAIA","225","Médicos","3843",96
"22409",2015,11,"201511","Região Nordeste","AL","27008","8ª REGIAO DE SAUDE","225","Médicos","2767",69
"22410",2019,6,"201906","Região Nordeste","AL","27005","5ª REGIAO DE SAUDE","225","Médicos","3708",92
"22411",2019,1,"201901","Região Centro-Oeste","GO","52003","ENTORNO NORTE","225","Médicos","3512",87
"22412",2019,8,"201908","Região Centro-Oeste","GO","52006","NORDESTE I","225","Médicos","840",21
"22413",2019,3,"201903","Região Nordeste","MA","21003","BALSAS","225","Médicos","3617",90
"22414",2014,2,"201402","Região Sudeste","MG","31012","VARGINHA","225","Médicos","2443",61
"22415",2015,11,"201511","Região Sudeste","MG","31064","ARACUAI","225","Médicos","1761",44
"22416",2016,6,"201606","Região Sudeste","MG","31046","SANTOS DUMONT","225","Médicos","944",23
"22417",2016,6,"201606","Região Sudeste","MG","31027","TURMALINA/MINAS NOVAS/CAPELINHA","225","Médicos","2374",59
"22418",2017,8,"201708","Região Sudeste","MG","31067","PADRE PARAISO","225","Médicos","1106",27
"22419",2017,8,"201708","Região Sudeste","MG","31012","VARGINHA","225","Médicos","2579",64
"22420",2018,2,"201802","Região Norte","PA","15003","CARAJAS","225","Médicos","8545",213
"22421",2016,2,"201602","Região Nordeste","PB","25010","10ª REGIAO","225","Médicos","1768",44
"22422",2019,5,"201905","Região Sul","PR","41017","17ª RS LONDRINA","225","Médicos","11746",293
"22423",2017,7,"201707","Região Nordeste","RN","24008","8ª REGIAO DE SAUDE - ACU","225","Médicos","2678",66
"22424",2018,10,"201810","Região Nordeste","RN","24004","4ª REGIAO DE SAUDE - CAICO","225","Médicos","5376",134
"22425",2015,4,"201504","Região Sul","RS","43026","REGIAO 26","225","Médicos","3063",76
"22426",2019,2,"201902","Região Norte","TO","17006","CAPIM DOURADO","225","Médicos","6756",168
"22427",2018,9,"201809","Região Nordeste","AL","27002","2ª REGIAO DE SAUDE","225","Médicos","3289",82
"22428",2019,3,"201903","Região Nordeste","BA","29020","SALVADOR","225","Médicos","25755",643
"22429",2016,3,"201603","Região Nordeste","MA","21009","ITAPECURU MIRIM","225","Médicos","5682",142
"22430",2018,9,"201809","Região Nordeste","MA","21016","SAO LUIS","225","Médicos","11967",299
"22431",2015,9,"201509","Região Sudeste","MG","31062","AGUAS FORMOSAS","225","Médicos","1031",25
"22432",2018,5,"201805","Região Sudeste","MG","31024","SETE LAGOAS","225","Médicos","7851",196
"22433",2018,8,"201808","Região Norte","PA","15006","METROPOLITANA I","225","Médicos","21289",532
"22434",2019,8,"201908","Região Nordeste","PE","26007","OURICURI","225","Médicos","4156",103
"22435",2017,11,"201711","Região Sul","PR","41018","18ª RS CORNELIO PROCOPIO","225","Médicos","3926",98
"22436",2017,11,"201711","Região Sul","PR","41004","4ª RS IRATI","225","Médicos","2615",65
"22437",2017,5,"201705","Região Sudeste","RJ","33004","MEDIO PARAIBA","225","Médicos","14480",362
"22438",2016,10,"201610","Região Sul","RS","43004","REGIAO 04","225","Médicos","2497",62
"22439",2018,10,"201810","Região Sul","RS","43013","REGIAO 13","225","Médicos","4240",106
"22440",2018,10,"201810","Região Sul","RS","43020","REGIAO 20","225","Médicos","3565",89
"22441",2019,9,"201909","Região Sul","RS","43016","REGIAO 16","225","Médicos","4767",119
"22442",2015,4,"201504","Região Sul","SC","42006","MEDIO VALE DO ITAJAI","225","Médicos","10044",251
"22443",2014,7,"201407","Região Sudeste","SP","35093","MARILIA","225","Médicos","6514",162
"22444",2015,7,"201507","Região Sudeste","SP","35095","TUPA","225","Médicos","1906",47
"22445",2016,12,"201612","Região Sudeste","SP","35051","NORTE - BARRETOS","225","Médicos","4311",107
"22446",2016,12,"201612","Região Sudeste","SP","35173","LITORAL NORTE","225","Médicos","5171",129
"22447",2019,11,"201911","Região Nordeste","BA","29010","IRECE","225","Médicos","6116",152
"22448",2019,1,"201901","Região Nordeste","CE","23006","6ª REGIAO ITAPIPOCA","225","Médicos","4036",100
"22449",2014,4,"201404","Região Sudeste","MG","31016","BELO HORIZONTE/ NOVA LIMA/ CAETE","225","Médicos","48769",1219
"22450",2019,3,"201903","Região Sudeste","MG","31024","SETE LAGOAS","225","Médicos","7133",178
"22451",2014,11,"201411","Região Centro-Oeste","MT","51003","ARAGUAIA XINGU","225","Médicos","1176",29
"22452",2016,9,"201609","Região Centro-Oeste","MT","51009","NORTE ARAGUAIA KARAJA","225","Médicos","520",13
"22453",2019,4,"201904","Região Norte","PA","15008","METROPOLITANA III","225","Médicos","10924",273
"22454",2016,10,"201610","Região Nordeste","PE","26005","GOIANA","225","Médicos","4509",112
"22455",2019,6,"201906","Região Sul","PR","41008","8ª RS FRANCISCO BELTRAO","225","Médicos","7667",191
"22456",2015,7,"201507","Região Sul","RS","43012","REGIAO 12","225","Médicos","2607",65
"22457",2017,6,"201706","Região Sul","RS","43013","REGIAO 13","225","Médicos","3932",98
"22458",2019,6,"201906","Região Sul","RS","43029","REGIAO 29","225","Médicos","3968",99
"22459",2019,10,"201910","Região Nordeste","SE","28001","ARACAJU","225","Médicos","10312",257
"22460",2016,7,"201607","Região Sudeste","SP","35095","TUPA","225","Médicos","1887",47
"22461",2019,6,"201906","Região Sudeste","SP","35011","ALTO DO TIETE","225","Médicos","24022",600
"22462",2019,6,"201906","Região Sudeste","SP","35131","HORIZONTE VERDE","225","Médicos","5222",130
"22463",2019,6,"201906","Região Sudeste","SP","35032","CENTRO OESTE DO DRS III","225","Médicos","1843",46
"22464",2019,6,"201906","Região Sudeste","SP","35141","BAIXA MOGIANA","225","Médicos","3476",86
"22465",2018,6,"201806","Região Norte","AM","13001","MANAUS, ENTORNO E ALTO RIO NEGRO","225","Médicos","21038",525
"22466",2016,8,"201608","Região Nordeste","BA","29004","CAMACARI","225","Médicos","6960",174
"22467",2019,11,"201911","Região Nordeste","MA","21007","CODO","225","Médicos","4358",108
"22468",2014,6,"201406","Região Sudeste","MG","31066","NANUQUE","225","Médicos","1081",27
"22469",2014,6,"201406","Região Sudeste","MG","31078","CONGONHAS","225","Médicos","2071",51
"22470",2014,6,"201406","Região Sudeste","MG","31022","OURO PRETO","225","Médicos","4167",104
"22471",2015,6,"201506","Região Sudeste","MG","31089","CAMPO BELO","225","Médicos","1501",37
"22472",2015,6,"201506","Região Sudeste","MG","31061","VICOSA","225","Médicos","2031",50
"22473",2015,6,"201506","Região Sudeste","MG","31034","CARATINGA","225","Médicos","3713",92
"22474",2015,6,"201506","Região Sudeste","MG","31032","PARA DE MINAS","225","Médicos","3210",80
"22475",2016,12,"201612","Região Sudeste","MG","31082","SAO GOTARDO","225","Médicos","1443",36
"22476",2017,10,"201710","Região Sudeste","MG","31075","UBERLANDIA / ARAGUARI","225","Médicos","9067",226
"22477",2018,8,"201808","Região Centro-Oeste","MT","51004","CENTRO NORTE","225","Médicos","1456",36
"22478",2017,8,"201708","Região Nordeste","PB","25009","9ª REGIAO","225","Médicos","3124",78
"22479",2017,8,"201708","Região Nordeste","PB","25010","10ª REGIAO","225","Médicos","1848",46
"22480",2017,1,"201701","Região Nordeste","RN","24005","5ª REGIAO DE SAUDE - SANTA CRUZ","225","Médicos","3882",97
"22481",2016,6,"201606","Região Sul","RS","43011","REGIAO 11","225","Médicos","4537",113
"22482",2016,4,"201604","Região Sul","SC","42010","ALTO URUGUAI CATARINENSE","225","Médicos","2873",71
"22483",2014,8,"201408","Região Sudeste","SP","35073","JUNDIAI","225","Médicos","11644",291
"22484",2016,11,"201611","Região Sudeste","SP","35162","ITAPEVA","225","Médicos","3596",89
"22485",2019,8,"201908","Região Sudeste","SP","35016","SAO PAULO","225","Médicos","132047",3301
"22486",2014,8,"201408","Região Nordeste","AL","27003","3ª REGIAO DE SAUDE","225","Médicos","3883",97
"22487",2019,1,"201901","Região Nordeste","BA","29019","RIBEIRA DO POMBAL","225","Médicos","4294",107
"22488",2014,1,"201401","Região Nordeste","CE","23018","18ª REGIAO IGUATU","225","Médicos","5192",129
"22489",2014,3,"201403","Região Sudeste","MG","31035","CORONEL FABRICIANO/TIMOTEO","225","Médicos","3678",91
"22490",2017,4,"201704","Região Sudeste","MG","31019","CURVELO","225","Médicos","3440",86
"22491",2018,3,"201803","Região Sudeste","MG","31008","SAO LOURENCO","225","Médicos","5410",135
"22492",2018,3,"201803","Região Sudeste","MG","31079","CONSELHEIRO LAFAIETE","225","Médicos","3242",81
"22493",2018,12,"201812","Região Centro-Oeste","MT","51005","GARCAS ARAGUAIA","225","Médicos","2145",53
"22494",2014,8,"201408","Região Norte","PA","15004","LAGO DE TUCURUI","225","Médicos","3130",78
"22495",2014,7,"201407","Região Sul","PR","41019","19ª RS JACAREZINHO","225","Médicos","5131",128
