"","uf_sigla","cod_regsaude","regiao_saude","nec_med","oferta_med","rr_med","ra_med","ano","nec_enf","oferta_enf","rr_enf","classificacao","cenario"
"1318","SP",35112,"Alta Sorocabana",16.4646814966652,20.0161705976428,121.570348030704,3.55148910097764,2023,41.1617037416629,18.8157586929027,45.7118072929956,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1319","SP",35113,"Alto Capivari",2.76021653899246,6.7967030902423,246.238039451906,4.03648655124983,2023,6.90054134748116,8.18121668269906,118.559056032399,"Ambos superávit","Cenário 3"
"1320","SP",35114,"Extremo Oeste Paulista",3.70997458532684,5.24697900382882,141.428974327234,1.53700441850198,2023,9.2749364633171,5.08171982260587,54.7898073771649,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1321","SP",35115,"Pontal do Paranapanema",3.16857962562491,7.81353499668801,246.594244736615,4.6449553710631,2023,7.92144906406228,7.89578273349526,99.6759894514317,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1322","SP",35121,"Vale do Ribeira",16.7475339530458,34.8515308877992,208.099478917378,18.1039969347535,2023,41.8688348826144,39.0455915803672,93.256933683102,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1323","SP",35131,"Horizonte Verde",17.5965700496631,20.0879213437647,114.158164273322,2.49135129410155,2023,35.3322053406409,12.8704018659799,36.4268285602192,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1324","SP",35132,"Aquífero Guarani",29.0240688167837,92.2691058046135,317.90548178158,63.2450369878298,2023,72.5601720419592,50.2577128173027,69.263497319494,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1325","SP",35133,"Vale das Cachoeiras",11.3107365696138,8.4017622224424,74.2813005212557,-2.90897434717141,2023,15.5750179306577,4.19771541332277,26.9515928136432,"Ambos déficit","Cenário 3"
"1326","SP",35141,"Baixa Mogiana",18.2335420486422,13.9099353879817,76.2876206437223,-4.32360666066043,2023,30.9867484534456,10.0591623144727,32.462787535083,"Ambos déficit","Cenário 3"
"1327","SP",35142,"Mantiqueira",10.6016251484888,19.113210039905,180.285661605659,8.51158489141619,2023,26.504062871222,14.0840048310385,53.1390409820181,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1328","SP",35143,"Rio Pardo",8.47372876961855,12.8209705084384,151.302583042383,4.34724173881983,2023,21.1843219240464,11.6175150982597,54.8401555636889,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1329","SP",35151,"Catanduva",12.1699971019786,14.4975172850295,119.125067685287,2.32752018305091,2023,27.8375468439846,11.2826292414721,40.5302568674802,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1330","SP",35152,"Santa Fé do Sul",3.05542999114221,1.44679111450901,47.351473236281,-1.6086388766332,2023,5.90112614862626,2.08707313965342,35.3673703474255,"Ambos déficit","Cenário 3"
"1331","SP",35153,"Jales",4.59184215170511,7.29448291649975,158.857440554464,2.70264076479464,2023,11.4796053792628,8.66710066960454,75.4999878764225,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1332","SP",35154,"Fernandópolis",5.07010493429929,7.0957348694821,139.952426260045,2.02562993518281,2023,12.6752623357482,8.38153917469026,66.1251732127996,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1333","SP",35155,"São José do Rio Preto",25.3120073308912,54.4388309648216,215.071172559213,29.1268236339304,2023,63.2800183272279,42.625852470179,67.3606828774227,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1334","SP",35156,"José Bonifácio",4.43858397986082,9.69172038819135,218.351628180644,5.25313640833053,2023,11.096459949652,7.25891690036499,65.416510610599,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1335","SP",35157,"Votuporanga",8.03831680734254,17.9856666792896,223.749164288482,9.94734987194701,2023,20.0957920183564,19.5361551861249,97.2151541391337,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1336","SP",35161,"Itapetininga",26.7639684885944,36.6506567337223,136.940292503114,9.88668824512792,2023,66.909921221486,35.7024233568404,53.3589379647569,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1337","SP",35162,"Itapeva",18.144314592116,26.1372249984867,144.051872920258,7.99291040637072,2023,45.36078648029,22.6084704837875,49.8414428806502,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1338","SP",35163,"Sorocaba",69.4423238620913,116.330979632352,167.521726178662,46.8886557702608,2023,173.605809655228,81.341058695174,46.8538805565971,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1339","SP",35171,"Alto Vale do Paraíba",38.2676091462324,72.2506820536013,188.803752482965,33.9830729073689,2023,95.6690228655811,63.7506018120012,66.6366185233995,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1340","SP",35172,"Circuito da Fé e Vale Histórico",29.6021673014499,19.9076178270676,67.2505415713007,-9.69454947438235,2023,54.6365098390033,18.9909507399353,34.7587186588157,"Ambos déficit","Cenário 3"
"1341","SP",35173,"Litoral Norte",20.4396529013295,30.7466117229335,150.426290854154,10.306958821604,2023,51.0991322533237,29.2536047803934,57.2487310261333,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1342","SP",35174,"Vale do Paraíba/Região Serrana",35.2708407340078,33.0509539863549,93.7061700218773,-2.21988674765289,2023,68.6525264466618,25.1022794962018,36.5642472250523,"Ambos déficit","Cenário 3"
"1343","TO",17001,"Médio Norte Araguaia",24.1814849119947,24.6184499661934,101.807023248527,0.436965054198723,2023,60.4537122799867,39.9028904665315,66.0056909023623,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1344","TO",17002,"Bico do Papagaio",15.5849139276548,23.5002164488074,150.788233787465,7.91530252115258,2023,38.9622848191371,31.8322575990348,81.7001819754671,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1345","TO",17003,"Sudeste",6.65082438276112,8.78822534652959,132.137383890463,2.13740096376847,2023,16.6270609569028,14.2911328065061,85.9510459698714,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1346","TO",17004,"Cerrado Tocantins Araguaia",11.6363076407708,15.8987776476767,136.630777893592,4.26247000690586,2023,29.0907691019271,21.7030932968285,74.6047422149138,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1347","TO",17005,"Ilha do Bananal",13.3290175744994,14.9540072802344,112.191368918621,1.62498970573504,2023,33.3225439362484,17.6666481089318,53.0171050047411,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1348","TO",17006,"Capim Dourado",27.7373398513716,45.6350769986047,164.52578813663,17.8977371472331,2023,69.343349628429,60.3871354624222,87.0842492986018,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1349","TO",17007,"Cantão",12.8263453258154,7.66612217778571,59.7685621511859,-5.16022314802969,2023,23.8970234162966,8.3041081845276,34.7495503513824,"Ambos déficit","Cenário 3"
"1350","TO",17008,"Amor Perfeito",10.083346578576,10.1891135698843,101.048927461573,0.105766991308228,2023,25.2083664464401,12.9483657637034,51.3653504332169,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1351","AC",12001,"Alto Acre",6.30663126730544,7.48782279448652,118.729357673161,1.18119152718107,2023,15.7665781682636,10.4375711680721,66.2006115510961,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1352","AC",12002,"Baixo Acre e Purus",51.8187531299158,23.0915020795927,44.5620565622248,-28.7272510503231,2023,89.9536226453285,29.7387546145529,33.0600966809393,"Ambos déficit","Cenário 4"
"1353","AC",12003,"Juruá e Tarauacá/Envira",22.4802133149748,16.2384896501317,72.2345888030997,-6.24172366484309,2023,56.200533287437,25.242704066857,44.9154173284326,"Ambos déficit","Cenário 4"
"1354","AL",27001,"1ª Região de Saúde",85.1177904738548,51.6555643207369,60.6871536880456,-33.4622261531179,2023,150.280733658257,50.73612870985,33.7609003328568,"Ambos déficit","Cenário 4"
"1355","AL",27002,"2ª Região de Saúde",12.4543363589184,11.8113046144109,94.8368847124715,-0.643031744507539,2023,28.5160122434641,11.8317217356112,41.4915018081572,"Ambos déficit","Cenário 4"
"1356","AL",27003,"3ª Região de Saúde",13.8271277029905,14.4423960460641,104.449719105006,0.615268343073577,2023,34.5678192574763,17.1342526834991,49.567062810285,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1357","AL",27004,"4ª Região de Saúde",8.62682092394414,8.47718279700443,98.2654313998291,-0.149638126939708,2023,20.414043796063,8.21691841288587,40.2513019711977,"Ambos déficit","Cenário 4"
"1358","AL",27005,"5ª Região de Saúde",12.2462854548449,13.9109020670648,113.592828767203,1.66461661221991,2023,30.6157136371123,15.436468093916,50.4200825657185,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1359","AL",27006,"6ª Região de Saúde",13.8040017459449,12.5688256082897,91.0520430206551,-1.23517613765517,2023,31.3275101262379,12.7362504974582,40.6551636122243,"Ambos déficit","Cenário 4"
"1360","AL",27007,"7ª Região de Saúde",45.5137727862434,30.8628861616589,67.8099930467361,-14.6508866245845,2023,87.5814745128519,31.3210396674325,35.7621744114806,"Ambos déficit","Cenário 4"
"1361","AL",27008,"8ª Região de Saúde",9.81841041235074,8.42871003965732,85.8459738966982,-1.38970037269342,2023,24.3782566749234,11.0242758081263,45.2217562360249,"Ambos déficit","Cenário 4"
"1362","AL",27009,"9ª Região de Saúde",21.3163948051523,13.9301437988401,65.3494360850977,-7.38625100631222,2023,44.0597813830057,16.4026391105678,37.2281445701735,"Ambos déficit","Cenário 4"
"1363","AL",27010,"10ª Região de Saúde",10.7572930178665,11.6492472338724,108.291623315684,0.891954216005903,2023,26.8932325446663,12.6500416697721,47.0380109522423,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1364","AM",13001,"Manaus, Entorno e Alto Rio Negro",140.63163408024,149.885616957077,106.580299615631,9.25398287683771,2023,351.579085200599,191.873060052222,54.5746513740275,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1365","AM",13002,"Rio Negro e Solimões",24.6848671109384,19.1343086473043,77.5143271434727,-5.55055846363411,2023,61.712167777346,27.7789690859386,45.0137632276403,"Ambos déficit","Cenário 4"
"1366","AM",13003,"Rio Madeira",15.1790724285582,18.5122148472507,121.958801727709,3.33314241869247,2023,37.9476810713954,25.3746785087176,66.8675339106419,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1367","AM",13004,"Médio Amazonas",13.588596235626,13.2685563175046,97.6447904362456,-0.320039918121429,2023,33.9714905890651,18.0478287395606,53.1263963594519,"Ambos déficit","Cenário 4"
"1368","AM",13005,"Baixo Amazonas",21.2465398149158,16.4631439272908,77.4862357386455,-4.78339588762495,2023,53.1163495372894,30.0992833418145,56.6667016916963,"Ambos déficit","Cenário 4"
"1369","AM",13006,"Regional Purus",11.820226116398,10.5154937434191,88.961866210251,-1.30473237297886,2023,29.5505652909949,19.0903008142962,64.6021510123655,"Ambos déficit","Cenário 4"
"1370","AM",13007,"Regional Juruá",12.349606208296,8.72228559332995,70.6280463215957,-3.62732061496604,2023,30.5035521186908,13.7160633018568,44.9654625418278,"Ambos déficit","Cenário 4"
"1371","AM",13008,"Triângulo",15.2127954376708,13.4164307671355,88.1917516218815,-1.79636467053525,2023,38.031988594177,24.1647138076616,63.5378656254684,"Ambos déficit","Cenário 4"
"1372","AM",13009,"Alto Solimões",30.5205290276441,22.2622295025214,72.9418205115556,-8.25829952512269,2023,76.3013225691102,49.6864714350081,65.1187551696818,"Ambos déficit","Cenário 4"
"1373","AP",16001,"Área Central",36.00047548104,37.8208984754009,105.056663752454,1.82042299436089,2023,90.0011887026,58.589850754818,65.0989743573525,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1374","AP",16002,"Área Norte",5.87895299147127,4.37434571890146,74.4068837639529,-1.50460727256981,2023,14.6973824786782,10.2120516962843,69.4821116011589,"Ambos déficit","Cenário 4"
"1375","AP",16003,"Área Sudoeste",14.6530782820977,12.8762281373133,87.8738780304254,-1.77685014478442,2023,36.6326957052442,18.7372204269071,51.1488987260763,"Ambos déficit","Cenário 4"
"1376","BA",29001,"Alagoinhas",25.1994744496719,29.3540304392647,116.486677124518,4.15455598959278,2023,62.9986861241799,30.7329121061113,48.7834175549822,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1377","BA",29002,"Barreiras",34.5573771340931,35.531378632972,102.818505279204,0.97400149887887,2023,83.7335683239376,35.5024324996661,42.3992828805753,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1378","BA",29003,"Brumado",21.1803556949156,33.4505494153703,157.931953066304,12.2701937204547,2023,52.9508892372889,37.3372441444544,70.5129690591878,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1379","BA",29004,"Camaçari",27.641510566741,40.0744738127449,144.979319114939,12.432963246004,2023,69.1037764168525,32.529396250951,47.0732540790896,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1380","BA",29005,"Cruz das Almas",12.4548753329432,18.9465323680142,152.121413193921,6.49165703507106,2023,31.1371883323579,21.4943201530147,69.0310246499606,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1381","BA",29006,"Feira de Santana",54.4808464216359,58.4240503681075,107.237780257587,3.94320394647157,2023,136.20211605409,63.8927787375892,46.9102687892276,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1382","BA",29007,"Guanambi",23.8103686443134,41.2610153243615,173.290115498551,17.4506466800481,2023,59.5259216107836,44.5117805858623,74.7771380624851,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1383","BA",29008,"Ibotirama",13.162770716294,11.1234009222783,84.5065310490352,-2.0393697940157,2023,29.5893790550875,11.930841725954,40.3213656621248,"Ambos déficit","Cenário 4"
"1384","BA",29009,"Ilhéus",16.0194687710072,19.7064438296163,123.015588789573,3.68697505860912,2023,40.0486719275179,21.5484731477607,53.8057121763244,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1385","BA",29010,"Irecê",26.3119470899821,24.8651081808983,94.5012092638532,-1.44683890908378,2023,61.7433577928817,25.0709050840508,40.6050237308947,"Ambos déficit","Cenário 4"
"1386","BA",29011,"Itaberaba",13.0705613869935,18.9947784097089,145.32488580491,5.92421702271544,2023,32.6764034674838,20.8023938277936,63.6618220499511,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1387","BA",29012,"Itabuna",21.7644112294379,28.9587569384956,133.055549416043,7.19434570905774,2023,54.4110280735947,34.2823780448582,63.0063045279881,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1388","BA",29013,"Itapetinga",10.9651939044955,13.7885941002282,125.74874845191,2.82340019573269,2023,27.4129847612386,16.3101478830531,59.4978913281829,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1389","BA",29014,"Jacobina",18.9589263406173,27.9134426654317,147.231136214873,8.95451632481432,2023,47.3973158515433,32.5585368109848,68.6927861336364,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1390","BA",29015,"Jequié",25.6756774928995,29.0763458040907,113.244707221968,3.4006683111912,2023,64.1891937322488,36.6929699359779,57.1637806965368,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1391","BA",29016,"Juazeiro",35.7889855699062,41.0990977564889,114.837280526464,5.3101121865827,2023,87.4947927414544,38.87328849584,44.4292594768581,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1392","BA",29017,"Paulo Afonso",14.1386983630856,12.8425502401384,90.8326205873996,-1.29614812294717,2023,35.346745907714,16.2526462457864,45.9806011230003,"Ambos déficit","Cenário 4"
"1393","BA",29018,"Porto Seguro",27.081493897188,21.7002516982047,80.1294484735126,-5.38124219898327,2023,62.7955030514615,25.7778092692121,41.050406504566,"Ambos déficit","Cenário 4"
"1394","BA",29019,"Ribeira do Pombal",15.7328784052617,14.4793943252962,92.0327097961533,-1.25348407996553,2023,39.3321960131543,19.2749202236315,49.0054514555586,"Ambos déficit","Cenário 4"
"1395","BA",29020,"Salvador",105.779611824998,140.696060055869,133.008674950176,34.9164482308715,2023,264.449029562494,133.888600513272,50.6292652065231,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1396","BA",29021,"Santa Maria da Vitória",19.3843141193861,19.5845973891905,101.033223402029,0.200283269804373,2023,48.215927906661,21.2156831729328,44.0013997324771,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1397","BA",29022,"Santo Antônio de Jesus",22.4812995119542,25.8804711804967,115.11999636291,3.39917166854244,2023,56.2032487798856,26.6173991741615,47.3591825241382,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1398","BA",29023,"Seabra",10.7918857343046,11.0677719403352,102.556422601415,0.27588620603062,2023,26.9797143357614,11.8175242330676,43.8015172658946,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1399","BA",29024,"Senhor do Bonfim",17.1220746015186,27.7687215731363,162.180823407191,10.6466469716177,2023,42.8051865037964,26.0130425409601,60.7707725760123,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1400","BA",29025,"Serrinha",33.7580862898974,39.2537024969353,116.279406835578,5.49561620703783,2023,84.3952157247436,43.5602903413123,51.6146442274464,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1401","BA",29026,"Teixeira de Freitas",26.3316807503337,21.46688992302,81.5249513563543,-4.86479082731365,2023,64.641349619591,28.1314472520622,43.5192758468279,"Ambos déficit","Cenário 4"
"1402","BA",29027,"Valença",16.4069091356708,19.3265238808472,117.795032086993,2.9196147451764,2023,41.017272839177,25.7643979906888,62.813532464012,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1403","BA",29028,"Vitória da Conquista",35.4892728447155,41.5588523880472,117.102575107383,6.06957954333164,2023,88.7231821117888,46.9068283603408,52.868739875943,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1404","CE",23001,"1ª Região Fortaleza",97.4711780068081,256.090120407076,262.734200656926,158.618942400268,2023,243.67794501702,250.104104328851,102.637152620185,"Ambos superávit","Cenário 4"
"1405","CE",23002,"2ª Região Caucaia",38.8637902300109,30.6204979345236,78.7892733912458,-8.24329229548734,2023,82.2883009731829,32.0362409037552,38.9317078185823,"Ambos déficit","Cenário 4"
"1406","CE",23003,"3ª Região Maracanaú",39.3597655646558,23.6504698406283,60.0879337093052,-15.7092957240275,2023,71.566373430381,24.5291250669056,34.2746514754827,"Ambos déficit","Cenário 4"
"1407","CE",23004,"4ª Região Baturité",8.52983178332572,6.974617459819,81.7673505994939,-1.55521432350671,2023,18.2516275900555,7.07399672414285,38.7581693152514,"Ambos déficit","Cenário 4"
"1408","CE",23005,"5ª Região Canindé",11.0017264508932,11.4865000201304,104.406340872054,0.484773569237271,2023,27.5043161272329,13.8994433931879,50.5354989700164,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1409","CE",23006,"6ª Região Itapipoca",26.1044208076783,14.9099362510727,57.1165181595874,-11.1944845566056,2023,52.0171740172354,19.0933737893834,36.7059036753072,"Ambos déficit","Cenário 4"
"1410","CE",23007,"7ª Região Aracati",5.725730366264,6.16852890284987,107.733485656168,0.442798536585867,2023,14.31432591566,8.3795073475702,58.5393080815838,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1411","CE",23008,"8ª Região Quixadá",21.0764917767703,14.6382207038562,69.452833322052,-6.43827107291401,2023,44.9856876814112,16.9504769593161,37.6797106656665,"Ambos déficit","Cenário 4"
"1412","CE",23009,"9ª Região Russas",10.9417598146468,8.70494530206893,79.5570863328251,-2.23681451257788,2023,24.6563807272962,9.77815773657058,39.6577171837128,"Ambos déficit","Cenário 4"
"1413","CE",23010,"10ª Região Limoeiro do Norte",10.440402018861,10.5630378144439,101.174627139466,0.122635795582848,2023,26.1010050471525,13.3087559108851,50.9894384788721,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1414","CE",23011,"11ª Região Sobral",36.0798829591263,33.1785938992017,91.9587071188356,-2.90128905992467,2023,90.1997073978158,48.5563665747373,53.8320666170067,"Ambos déficit","Cenário 4"
"1415","CE",23012,"12ª Região Acaraú",17.6441779886443,14.4516340186191,81.9059637004344,-3.19254397002527,2023,42.4679013133015,17.9819780263195,42.3425162775523,"Ambos déficit","Cenário 4"
"1416","CE",23013,"13ª Região Tianguá",24.6033453989737,18.1093054549087,73.605053139091,-6.49403994406501,2023,55.4682839649455,22.7021626596464,40.9281864100817,"Ambos déficit","Cenário 4"
"1417","CE",23014,"14ª Região Tauá",5.75103672372864,5.88488944598776,102.327453791189,0.133852722259121,2023,14.3775918093216,8.24422774521761,57.3408109964043,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1418","CE",23015,"15ª Região Crateús",15.6420618503563,13.8405346881795,88.4828024629263,-1.80152716217679,2023,39.1051546258908,19.1102159256551,48.8687900827339,"Ambos déficit","Cenário 4"
"1419","CE",23016,"16ª Região Camocim",11.1613065079266,6.37127295300267,57.0835766267856,-4.7900335549239,2023,25.5772897480805,10.1227497547007,39.5771008359493,"Ambos déficit","Cenário 4"
"1420","CE",23017,"17ª Região Icó",7.88364865044212,8.31958087928767,105.529574543141,0.435932228845545,2023,19.4575300754991,8.80737389501137,45.2646037849461,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1421","CE",23018,"18ª Região Iguatú",14.5384144955588,17.6482500156121,121.390472262318,3.10983552005331,2023,36.3460362388971,17.8080903194296,48.9959625923985,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1422","CE",23019,"19ª Região Brejo Santo",12.5482237609156,13.8354916437047,110.25856652954,1.28726788278902,2023,31.3705594022891,16.4212760089838,52.3461370210234,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1423","CE",23020,"20ª Região Crato",20.3651557124161,25.4864454414974,125.147314370688,5.12128972908133,2023,50.9128892810403,25.0524027304129,49.2064054587887,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1424","CE",23021,"21ª Região Juazeiro do Norte",27.9943725021824,22.7134053841007,81.1356117460034,-5.28096711808174,2023,64.1117812082326,25.4967284209228,39.769178051863,"Ambos déficit","Cenário 4"
"1425","CE",23022,"22ª Região Cascavel",19.9888674818564,17.8542141247342,89.3207888888163,-2.1346533571222,2023,46.0883492702528,19.1055351146728,41.4541536357525,"Ambos déficit","Cenário 4"
"1426","DF",53001,"Distrito Federal",108.396964825306,221.794425706601,204.613132908332,113.397460881295,2023,270.992412063265,367.801722431048,135.723993019104,"Ambos superávit","Cenário 4"
"1427","ES",32002,"Metropolitana",81.7140812683658,106.698962182899,130.575979716981,24.9848809145332,2023,204.285203170915,97.9757586104078,47.9602815522751,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1428","ES",32004,"Sul",38.9447318333616,29.7948848939472,76.5055592664878,-9.14984693941442,2023,81.1408096825525,30.986680289705,38.1887738253221,"Ambos déficit","Cenário 4"
"1429","ES",32005,"Central Norte",48.2031875820621,52.6872992614302,109.302521066131,4.4841116793681,2023,120.507968955155,55.270610639946,45.8646935295325,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1430","GO",52001,"Central",76.1516268936034,92.1376238229575,120.992324893714,15.985996929354,2023,185.064825850175,78.3536602645851,42.3384940410118,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1431","GO",52002,"Centro Sul",63.9623098399484,43.5399405381748,68.0712448426643,-20.4223693017736,2023,119.240492947513,41.5044483180152,34.8073437907412,"Ambos déficit","Cenário 4"
"1432","GO",52003,"Entorno Norte",16.3591901223144,16.933162335848,103.508561299441,0.573972213533573,2023,40.897975305786,19.5463861413802,47.7930410863516,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1433","GO",52004,"Entorno Sul",55.4495819015112,64.9139658398907,117.06844959659,9.46438393837947,2023,137.303081210652,59.4508352123693,43.2989811213042,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1434","GO",52005,"Estrada de Ferro",17.246693716124,16.6986810748623,96.8225060972161,-0.548012641261661,2023,36.058718031893,13.7119251102528,38.0266572375784,"Ambos déficit","Cenário 4"
"1435","GO",52006,"Nordeste I",4.48848305434427,1.97785917519704,44.065203126538,-2.51062387914723,2023,7.48150678971319,2.39425058050168,32.0022509876445,"Ambos déficit","Cenário 4"
"1436","GO",52007,"Nordeste II",6.22512219664339,9.6744612346953,155.409981187386,3.44933903805191,2023,15.5628054916085,11.0518970888814,71.0148121740687,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1437","GO",52008,"Norte",7.4343558839537,7.47380389628993,100.53061775562,0.0394480123362255,2023,18.5858897098843,9.27981306403094,49.9293453737423,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1438","GO",52009,"Oeste I",5.73720639587019,4.85178222681747,84.5669807227072,-0.885424169052721,2023,14.3398780717444,6.23469467681798,43.4780173556912,"Ambos déficit","Cenário 4"
"1439","GO",52010,"Oeste II",6.19077274561675,7.3457223525075,118.655984549077,1.15494960689075,2023,15.4769318640419,7.57336094746006,48.9332188962822,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1440","GO",52011,"Pirineus",38.335931432617,17.442939209694,45.5002358305901,-20.892992222923,2023,68.2940459144561,23.0073534370463,33.6886666018659,"Ambos déficit","Cenário 4"
"1441","GO",52012,"Rio Vermelho",13.092819583751,10.6537666509716,81.3710643671708,-2.43905293277943,2023,27.7166707457089,10.53615377166,38.0137783081009,"Ambos déficit","Cenário 4"
"1442","GO",52013,"São Patrício I",8.22105569043644,10.7932764515538,131.288205042932,2.57222076111736,2023,20.5526392260911,12.6710905224169,61.6518899739711,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1443","GO",52014,"Serra da Mesa",6.47517375286973,9.40995576050689,145.323602418182,2.93478200763716,2023,16.1879343821743,10.3554004882174,63.9698694332518,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1444","GO",52015,"Sudoeste I",19.4033165529769,21.1276981906711,108.887045845931,1.72438163769421,2023,48.4405139662466,22.4043257104948,46.2512138622356,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1445","GO",52016,"Sudoeste II",11.660436008236,16.4454570957435,141.036382208416,4.78502108750748,2023,29.15109002059,13.6100334585463,46.6879058345101,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1446","GO",52017,"Sul",12.9902987833515,9.94406126202605,76.5499041082137,-3.04623752132548,2023,27.3896755074566,10.3916756701137,37.9401196895694,"Ambos déficit","Cenário 4"
"1447","GO",52018,"São Patrício II",15.2240622794112,7.98895253476625,52.4758266758431,-7.23510974464498,2023,24.2163824970123,7.47154928656242,30.8532840835505,"Ambos déficit","Cenário 4"
"1448","MA",21001,"Açailândia",17.8856960021567,23.3859004971142,130.751973500468,5.50020449495749,2023,44.7142400053918,25.5448781225266,57.129178801756,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1449","MA",21002,"Bacabal",16.1827770456201,19.4368499122797,120.108247536786,3.25407286665956,2023,40.4569426140503,25.0154353096781,61.8322435986316,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1450","MA",21003,"Balsas",19.2720650817556,16.052108294174,83.2921029795097,-3.21995678758159,2023,42.2673535370137,16.6903079324903,39.4874685444276,"Ambos déficit","Cenário 4"
"1451","MA",21004,"Barra do Corda",30.1938494564721,13.10259152296,43.3949024679642,-17.0912579335121,2023,50.0926113465365,15.9768532452203,31.8946303970734,"Ambos déficit","Cenário 4"
"1452","MA",21005,"Caxias",18.8670547595967,23.7245510799418,125.745917326467,4.85749632034501,2023,47.1676368989919,26.6615865888762,56.5251692510507,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
"1453","MA",21006,"Chapadinha",24.5394016388245,34.1547606282446,139.183347381247,9.61535898942007,2023,61.3485040970613,36.5415598453759,59.5638970879589,"Superávit em médicos e déficit de enfermeiros","Cenário 4"
